epoch,total_loss,mse_0,mse_b,mse_f
0,502.9060974121094,0.14344164729118347,0.00764795858412981,0.3045234978199005
1,5942.55029296875,1.726023554801941,17.544889450073242,179.47032165527344
2,587.8612670898438,0.1813107281923294,0.7713794708251953,1.8815945386886597
3,625.4876708984375,0.17474070191383362,0.8341378569602966,1.6589581966400146
4,595.883056640625,0.16678494215011597,0.6854563355445862,1.3712388277053833
5,393.40496826171875,0.1156468540430069,0.09148114919662476,1.0477747917175293
6,873.970458984375,0.26396867632865906,1.7806642055511475,1.3207405805587769
7,811.5657958984375,0.2497595250606537,1.4961968660354614,1.3233789205551147
8,429.3204040527344,0.13223354518413544,0.13582734763622284,2.2217512130737305
9,586.0366821289062,0.16489353775978088,0.6096495389938354,1.8530157804489136
10,996.5116577148438,0.27743253111839294,1.9571799039840698,2.1447362899780273
11,853.6508178710938,0.23866911232471466,1.4272339344024658,2.0011327266693115
12,502.7537536621094,0.1418548971414566,0.22603046894073486,0.48532167077064514
13,463.51177978515625,0.13490252196788788,0.16780126094818115,0.4228389263153076
14,692.0311889648438,0.20594307780265808,1.0752090215682983,1.7639429569244385
15,751.0314331054688,0.22823671996593475,1.3380980491638184,1.9695956707000732
16,592.6258544921875,0.18431586027145386,0.6457338333129883,2.0708847045898438
17,487.59521484375,0.14958590269088745,0.02726251445710659,2.6088943481445312
18,576.7312622070312,0.16709405183792114,0.2591559886932373,2.515166759490967
19,695.65673828125,0.19527000188827515,0.8726557493209839,2.0583977699279785
20,658.0906982421875,0.1833036243915558,0.9720354676246643,1.7699812650680542
21,538.17578125,0.15064585208892822,0.5171089172363281,1.016115665435791
22,491.9441223144531,0.1393119990825653,0.08228059858083725,0.13163058459758759
23,547.46923828125,0.15645943582057953,0.05206972360610962,0.12906315922737122
24,623.0313720703125,0.17932289838790894,0.31953492760658264,0.6865599751472473
25,633.414794921875,0.18403320014476776,0.5560256838798523,1.0930538177490234
26,563.9591674804688,0.16617928445339203,0.5687005519866943,1.1931182146072388
27,463.7196350097656,0.13918030261993408,0.3883037865161896,1.2182234525680542
28,396.5504150390625,0.12075427174568176,0.16103415191173553,1.5106219053268433
29,398.5647277832031,0.12103918194770813,0.02079092338681221,2.119502067565918
30,459.59912109375,0.13735783100128174,0.015573307871818542,2.661933183670044
31,533.1329956054688,0.1568966805934906,0.1004314124584198,2.8406729698181152
32,570.0400390625,0.16610223054885864,0.18816043436527252,2.756448745727539
33,550.6411743164062,0.1596525013446808,0.21625418961048126,2.586519241333008
34,489.6340026855469,0.14180907607078552,0.1772976666688919,2.338676929473877
35,418.3925476074219,0.12142272293567657,0.10390149056911469,1.9332125186920166
36,364.98065185546875,0.10632619261741638,0.03731849417090416,1.3774079084396362
37,343.9463195800781,0.10050332546234131,0.0050966329872608185,0.8184681534767151
38,355.671630859375,0.10395629703998566,0.014075212180614471,0.4301474690437317
39,389.9942626953125,0.11376070976257324,0.05375390872359276,0.2805655896663666
40,430.6899108886719,0.1253339648246765,0.10408139228820801,0.30989474058151245
41,460.8099060058594,0.13392046093940735,0.14431291818618774,0.4041770398616791
42,468.76727294921875,0.1362815797328949,0.16042819619178772,0.47671034932136536
43,452.3808898925781,0.13182199001312256,0.1486605405807495,0.4982341229915619
44,418.74847412109375,0.1225513145327568,0.1145842969417572,0.4866989254951477
45,381.14947509765625,0.11220993101596832,0.06965585052967072,0.48954257369041443
46,355.098388671875,0.10514815151691437,0.027781810611486435,0.5662171840667725
47,353.74505615234375,0.10501007735729218,0.003051214385777712,0.7596747875213623
48,381.2779235839844,0.11285018175840378,0.007293906528502703,1.0547257661819458
49,426.8725280761719,0.12545332312583923,0.045048706233501434,1.3613656759262085
50,468.8184814453125,0.1366206854581833,0.1075688824057579,1.5713670253753662
51,489.16558837890625,0.14139533042907715,0.17373377084732056,1.6317898035049438
52,483.74786376953125,0.1388324797153473,0.22057895362377167,1.551129698753357
53,460.6147155761719,0.13142915070056915,0.2346222698688507,1.3670583963394165
54,432.3219909667969,0.12286122888326645,0.21576310694217682,1.1243486404418945
55,408.8215637207031,0.11596040427684784,0.17375405132770538,0.8657009601593018
56,394.29241943359375,0.11185470968484879,0.12188299745321274,0.6253456473350525
57,387.9141540527344,0.1102372258901596,0.07199421525001526,0.4250565469264984
58,386.5512390136719,0.1101621687412262,0.0323525033891201,0.2755608856678009
59,387.18731689453125,0.11074753105640411,0.0077140796929597855,0.18139144778251648
60,388.1385498046875,0.11151553690433502,0.00025871326215565205,0.14489060640335083
61,389.18450927734375,0.1124187484383583,0.010390683077275753,0.1673182249069214
62,391.1049499511719,0.11369599401950836,0.03702981397509575,0.24747514724731445
63,394.99627685546875,0.11566521972417831,0.0774475485086441,0.37923941016197205
64,401.5757141113281,0.11851315200328827,0.12694263458251953,0.5496726632118225
65,410.6233825683594,0.12212639302015305,0.17878615856170654,0.7392652630805969
66,420.73388671875,0.12601786851882935,0.224874809384346,0.9250217080116272
67,429.5343017578125,0.1293984055519104,0.25727134943008423,1.085347294807434
68,434.3783874511719,0.131397545337677,0.2702592611312866,1.204288125038147
69,433.2778625488281,0.131358802318573,0.2620275318622589,1.2732210159301758
70,425.669677734375,0.12908300757408142,0.235132098197937,1.290269374847412
71,412.6836242675781,0.12491388618946075,0.19550682604312897,1.2591466903686523
72,396.8236999511719,0.11963844299316406,0.150532528758049,1.1884775161743164
73,381.2262268066406,0.11425495892763138,0.1070173904299736,1.0911439657211304
74,368.7884521484375,0.10970044136047363,0.06979522109031677,0.9827114343643188
75,361.42767333984375,0.10662014782428741,0.041229497641325,0.8787996172904968
76,359.6278991699219,0.10522661358118057,0.021505018696188927,0.7923122048377991
77,362.3442687988281,0.10526847094297409,0.009363899007439613,0.7316777110099792
78,367.31402587890625,0.10612095892429352,0.0029260595329105854,0.7006908059120178
79,371.7808837890625,0.10699845850467682,0.00034415966365486383,0.699815571308136
80,373.4809875488281,0.10724352300167084,0.0001877738832263276,0.728233277797699
81,371.5279541015625,0.10658643394708633,0.0015707827406004071,0.7855715751647949
82,366.7845153808594,0.10525520145893097,0.004103166051208973,0.8723216652870178
83,361.52130126953125,0.10387799143791199,0.00775271188467741,0.9885948300361633
84,358.4822692871094,0.1032140925526619,0.012659987434744835,1.1317765712738037
85,359.7117614746094,0.10381658375263214,0.0189049132168293,1.294307827949524
86,365.5757141113281,0.10575376451015472,0.026224326342344284,1.462967038154602
87,374.3858337402344,0.10850654542446136,0.033748313784599304,1.620527982711792
88,382.8909606933594,0.11111626029014587,0.03992088884115219,1.7495551109313965
89,387.5534362792969,0.11255672574043274,0.042788758873939514,1.8367421627044678
90,386.08709716796875,0.11217666417360306,0.040698885917663574,1.8757749795913696
91,378.5452880859375,0.11000746488571167,0.03321143984794617,1.8678293228149414
92,367.4908447265625,0.1068045124411583,0.021870967000722885,1.8203908205032349
93,357.1760559082031,0.10380610823631287,0.010442198254168034,1.7455835342407227
94,351.9233093261719,0.10226811468601227,0.0042606438510119915,1.6585464477539062
95,354.10601806640625,0.1028902679681778,0.008501362055540085,1.575539231300354
96,362.56512451171875,0.10536947846412659,0.025639381259679794,1.5114396810531616
97,372.71026611328125,0.1084303930401802,0.053258635103702545,1.4775663614273071
98,378.93280029296875,0.11050565540790558,0.08396512269973755,1.4816900491714478
99,377.98907470703125,0.11068285256624222,0.10821212083101273,1.5299327373504639
100,370.8146667480469,0.10920262336730957,0.11865487694740295,1.6268359422683716
101,361.5835876464844,0.10718347877264023,0.11344438791275024,1.770751953125
102,355.03082275390625,0.10587164014577866,0.09667682647705078,1.9472332000732422
103,353.8416748046875,0.10592657327651978,0.07597976922988892,2.1273674964904785
104,357.32574462890625,0.10707452148199081,0.058682214468717575,2.275101900100708
105,361.7479553222656,0.10822166502475739,0.04859769716858864,2.3590922355651855
106,362.12127685546875,0.10796529054641724,0.04504901170730591,2.3604187965393066
107,354.77667236328125,0.10531295090913773,0.04450014606118202,2.2728710174560547
108,339.5604248046875,0.1002911627292633,0.043591342866420746,2.1002159118652344
109,320.4780578613281,0.0941152274608612,0.041566506028175354,1.856203556060791
110,304.1572265625,0.08874383568763733,0.040599167346954346,1.5678493976593018
111,296.3637390136719,0.08588241785764694,0.04382029175758362,1.2757800817489624
112,297.94439697265625,0.08582232147455215,0.052189018577337265,1.023929476737976
113,302.9717712402344,0.08690385520458221,0.06239878386259079,0.8409888744354248
114,301.8804931640625,0.08640215545892715,0.06802555918693542,0.7311678528785706
115,288.5536193847656,0.08254608511924744,0.0639088898897171,0.6870480179786682
116,265.4599609375,0.075991690158844,0.05060429871082306,0.7095356583595276
117,241.97898864746094,0.06936252117156982,0.03510274365544319,0.8084011077880859
118,226.98463439941406,0.06516144424676895,0.026101594790816307,0.9792258739471436
119,221.3944549560547,0.06367319822311401,0.026109319180250168,1.1832127571105957
