step,loss
0,0.11154955625534058
1,0.10779353231191635
2,0.10070215165615082
3,0.09920239448547363
4,0.09617447108030319
5,0.09365567564964294
6,0.091282419860363
7,0.0890464037656784
8,0.08712837845087051
9,0.08393724262714386
10,0.08202061802148819
11,0.08109793812036514
12,0.08068698644638062
13,0.08009181171655655
14,0.07899055629968643
15,0.07801291346549988
16,0.07724681496620178
17,0.07656033337116241
18,0.07588879764080048
19,0.0751756802201271
20,0.07486386597156525
21,0.07459566742181778
22,0.07417218387126923
23,0.07345123589038849
24,0.0730748251080513
25,0.07281014323234558
26,0.07260708510875702
27,0.07231593877077103
28,0.07187720388174057
29,0.07151874154806137
30,0.07127206027507782
31,0.07111522555351257
32,0.07088752090930939
33,0.07028402388095856
34,0.06999073922634125
35,0.06982497125864029
36,0.06964606046676636
37,0.06950511038303375
38,0.06927624344825745
39,0.06890823692083359
40,0.0687289908528328
41,0.06860893964767456
42,0.06841520965099335
43,0.06801006197929382
44,0.0677449181675911
45,0.06758683919906616
46,0.06745848059654236
47,0.06720195710659027
48,0.06664256751537323
49,0.06631006300449371
50,0.06601947546005249
51,0.06600609421730042
52,0.06581402570009232
53,0.0656728446483612
54,0.0655631572008133
55,0.06545118987560272
56,0.06529512256383896
57,0.06513980776071548
58,0.06497205793857574
59,0.06473861634731293
60,0.06461638957262039
61,0.06457669287919998
62,0.06452473998069763
63,0.0644114762544632
64,0.0643235445022583
65,0.064278744161129
66,0.06425022333860397
67,0.06418588012456894
68,0.06409555673599243
69,0.06394178420305252
70,0.06375853717327118
71,0.06366047263145447
72,0.06358377635478973
73,0.06348839402198792
74,0.06339085847139359
75,0.06325086951255798
76,0.06311747431755066
77,0.06300994753837585
78,0.0629224181175232
79,0.06286357343196869
80,0.06275445967912674
81,0.06262896955013275
82,0.062506303191185
83,0.062417395412921906
84,0.06228003650903702
85,0.06209014356136322
86,0.06191479042172432
87,0.061692412942647934
88,0.06159255653619766
89,0.061485908925533295
90,0.06131204217672348
91,0.061138905584812164
92,0.0609828419983387
93,0.06089313328266144
94,0.060767222195863724
95,0.06048085540533066
96,0.06018393486738205
97,0.05999557673931122
98,0.05989933758974075
99,0.059854842722415924
100,0.059790633618831635
101,0.05961582809686661
102,0.059612154960632324
103,0.059487905353307724
104,0.059404123574495316
105,0.059347428381443024
106,0.05927759036421776
107,0.05920853093266487
108,0.05915558338165283
109,0.05905004218220711
110,0.05891939997673035
111,0.05872562527656555
112,0.05857101082801819
113,0.05846346914768219
114,0.05837532877922058
115,0.05829179659485817
116,0.058097224682569504
117,0.0579649992287159
118,0.05784812942147255
119,0.05773976445198059
120,0.05768003314733505
121,0.05748234689235687
122,0.057380929589271545
123,0.057218920439481735
124,0.05714106187224388
125,0.05698826164007187
126,0.05688708275556564
127,0.05672703683376312
128,0.0566011443734169
129,0.05654557794332504
130,0.05647360533475876
131,0.05639628693461418
132,0.05637654662132263
133,0.05614006519317627
134,0.056052230298519135
135,0.05582548305392265
136,0.055734727531671524
137,0.055660784244537354
138,0.055613674223423004
139,0.05554409697651863
140,0.055410463362932205
141,0.0552222803235054
142,0.05505412444472313
143,0.05501684546470642
144,0.05490479618310928
145,0.05482564494013786
146,0.054689206182956696
147,0.0545322448015213
148,0.054304882884025574
149,0.054221637547016144
150,0.054046519100666046
151,0.053820930421352386
152,0.05363597348332405
153,0.05363184213638306
154,0.053492575883865356
155,0.05340946465730667
156,0.0533289834856987
157,0.0532078817486763
158,0.05311756581068039
159,0.05293259024620056
160,0.05286902189254761
161,0.05275467783212662
162,0.052630309015512466
163,0.052558090537786484
164,0.05240670591592789
165,0.05230505019426346
166,0.0521945059299469
167,0.05203685164451599
168,0.051863983273506165
169,0.051758117973804474
170,0.05168452113866806
171,0.051599305123090744
172,0.05154848471283913
173,0.05144651606678963
174,0.05135645717382431
175,0.05134117603302002
176,0.05119407922029495
177,0.05114253610372543
178,0.05105777457356453
179,0.050964176654815674
180,0.05081218108534813
181,0.05069269984960556
182,0.050548478960990906
183,0.05045570433139801
184,0.05032777786254883
185,0.0502193346619606
186,0.0501902773976326
187,0.049928147345781326
188,0.04986786097288132
189,0.0497690886259079
190,0.0496758297085762
191,0.04955445975065231
192,0.04945344850420952
193,0.04939956218004227
194,0.04930990934371948
195,0.04925299808382988
196,0.0491190031170845
197,0.049051642417907715
198,0.04896876960992813
199,0.04888113588094711
200,0.04879277944564819
201,0.04868710786104202
202,0.0485939159989357
203,0.048433925956487656
204,0.04841739311814308
205,0.048376861959695816
206,0.048357680439949036
207,0.04834454134106636
208,0.04832705855369568
209,0.04829230159521103
210,0.04826302081346512
211,0.04816696047782898
212,0.04812200739979744
213,0.04803786799311638
214,0.047967955470085144
215,0.04792528599500656
216,0.04782508313655853
217,0.04776075482368469
218,0.0476989671587944
219,0.04760250449180603
220,0.04756607860326767
221,0.047446683049201965
222,0.047408849000930786
223,0.0473499521613121
224,0.047269612550735474
225,0.04721204936504364
226,0.047174230217933655
227,0.0470832884311676
228,0.046897031366825104
