epoch,total_loss,mse_0,mse_b,mse_f
0,523.7139282226562,0.1600213646888733,0.18341109156608582,0.3777979016304016
1,507.3131408691406,0.1448945850133896,0.22730720043182373,0.4903286099433899
2,424.68035888671875,0.12173865735530853,0.09800965338945389,0.34830442070961
3,365.3794860839844,0.10639797151088715,0.00042053652578033507,0.3774845600128174
4,377.3470153808594,0.11137045919895172,0.08813969045877457,0.8024660348892212
5,399.8845520019531,0.11793538928031921,0.16023211181163788,1.1586003303527832
6,398.2078552246094,0.11636616289615631,0.12294232100248337,1.3329695463180542
7,385.9145812988281,0.11151054501533508,0.047607969492673874,1.4146085977554321
8,379.2042541503906,0.10857784748077393,0.0036212552804499865,1.4454485177993774
9,381.6723937988281,0.10872139781713486,0.00739732151851058,1.4335993528366089
10,387.38604736328125,0.1101268082857132,0.03626566752791405,1.379889965057373
11,389.25665283203125,0.1106150895357132,0.060317251831293106,1.284891128540039
12,384.80206298828125,0.10940505564212799,0.06492099165916443,1.1515780687332153
13,375.9895324707031,0.10706707835197449,0.0519220195710659,0.9894007444381714
14,366.49627685546875,0.10468864440917969,0.030807869508862495,0.8151493668556213
15,359.60699462890625,0.103232741355896,0.011492392048239708,0.6497108340263367
16,357.2696228027344,0.10324764251708984,0.0009561700862832367,0.512898862361908
17,359.8210144042969,0.1047787219285965,0.002189052989706397,0.4183378219604492
18,366.01336669921875,0.10737325251102448,0.013926368206739426,0.3690686523914337
19,373.42864990234375,0.11021535098552704,0.031086165457963943,0.35588333010673523
20,379.4678649902344,0.11245229095220566,0.04696040228009224,0.3625093698501587
21,382.4349365234375,0.11354468762874603,0.05647142976522446,0.3749432861804962
22,381.9421081542969,0.11338791251182556,0.05787946656346321,0.3865984380245209
23,378.6148986816406,0.11220752447843552,0.052290331572294235,0.39746320247650146
24,373.5645446777344,0.11038458347320557,0.04226624220609665,0.4109603762626648
25,367.9494934082031,0.1083134263753891,0.03059486113488674,0.4311469495296478
26,362.71722412109375,0.10631822794675827,0.019547630101442337,0.46099841594696045
27,358.50189208984375,0.1046203225851059,0.0105891153216362,0.5017097592353821
28,355.6271057128906,0.10333897173404694,0.004389219451695681,0.5527151226997375
29,354.16070556640625,0.1025092676281929,0.0009886656189337373,0.6120956540107727
30,353.98443603515625,0.10210473090410233,4.87293436890468e-06,0.67709881067276
31,354.8566589355469,0.1020580530166626,0.000815501669421792,0.7445989847183228
32,356.4634704589844,0.10227761417627335,0.002701667370274663,0.8114368915557861
33,358.460205078125,0.10266105085611343,0.004958637990057468,0.874660313129425
34,360.51092529296875,0.10310736298561096,0.006984584964811802,0.9317229986190796
35,362.3243408203125,0.10352812707424164,0.008346747606992722,0.9806618690490723
36,363.6830749511719,0.10385645925998688,0.008816682733595371,1.020195722579956
37,364.45965576171875,0.10405196249485016,0.00836985558271408,1.0497137308120728
38,364.61669921875,0.10410107672214508,0.007153821177780628,1.0691720247268677
39,364.1947021484375,0.10401352494955063,0.005436465609818697,1.0789589881896973
40,363.29266357421875,0.10381655395030975,0.003547745058313012,1.0797632932662964
41,362.0473327636719,0.10354861617088318,0.0018254758324474096,1.0724670886993408
42,360.6129455566406,0.10325326025485992,0.0005710084806196392,1.0580600500106812
43,359.14471435546875,0.10297397524118423,1.602227712282911e-05,1.037573218345642
44,357.7852478027344,0.10274986922740936,0.0002989940985571593,1.012026309967041
45,356.6534118652344,0.10261218249797821,0.0014492112677544355,0.9823859333992004
46,355.8360595703125,0.10258149355649948,0.0033774927724152803,0.9495303630828857
47,355.3815612792969,0.10266564786434174,0.005876216106116772,0.9142242670059204
48,355.2978210449219,0.10285919159650803,0.00863577052950859,0.8771204948425293
49,355.5552062988281,0.10314454138278961,0.01128452830016613,0.8387983441352844
50,356.0951843261719,0.1034952849149704,0.013450237922370434,0.7998334765434265
51,356.84222412109375,0.10388045012950897,0.01482828613370657,0.7608710527420044
52,357.71478271484375,0.1042686402797699,0.015237686224281788,0.722673237323761
53,358.634033203125,0.10463134944438934,0.014650353230535984,0.6861223578453064
54,359.5296630859375,0.10494515299797058,0.01318802684545517,0.6521745324134827
55,360.3432312011719,0.10519293695688248,0.011090134270489216,0.6217854022979736
56,361.0286560058594,0.10536395758390427,0.008662079460918903,0.5958332419395447
57,361.5513916015625,0.10545313358306885,0.006216986104846001,0.5750519037246704
58,361.8863830566406,0.10545973479747772,0.004023051355034113,0.5599735379219055
59,362.01611328125,0.10538613051176071,0.0022661390248686075,0.5508917570114136
60,361.9303894042969,0.10523691773414612,0.0010327231138944626,0.5478535294532776
61,361.62738037109375,0.10501861572265625,0.0003136370505671948,0.5506816506385803
62,361.11566162109375,0.10473980754613876,2.4663797375978902e-05,0.5590204000473022
63,360.4168701171875,0.10441150516271591,3.7068690289743245e-05,0.5723944306373596
64,359.5665283203125,0.10404743999242783,0.00021013313380535692,0.5902659893035889
65,358.6138000488281,0.10366397351026535,0.0004188163729850203,0.6120796799659729
66,357.6183776855469,0.10327945649623871,0.0005722949863411486,0.6372884511947632
67,356.646484375,0.10291320830583572,0.0006221290095709264,0.6653639674186707
68,355.7646789550781,0.10258407890796661,0.0005612641689367592,0.6957901120185852
69,355.03436279296875,0.1023089662194252,0.00041636076639406383,0.7280500531196594
70,354.5058288574219,0.10210142284631729,0.0002363426610827446,0.7616116404533386
71,354.2144775390625,0.10197050124406815,7.968548743519932e-05,0.7959141135215759
72,354.1772766113281,0.10192000865936279,2.420878900011303e-06,0.8303617835044861
73,354.3916320800781,0.10194814205169678,4.819816240342334e-05,0.8643248081207275
74,354.83544921875,0.10204756259918213,0.00024125062918756157,0.8971472382545471
75,355.4691162109375,0.10220594704151154,0.0005827301065437496,0.928162693977356
76,356.2385559082031,0.10240697860717773,0.001050575403496623,0.9567155838012695
