step,loss
0,0.26424020528793335
1,38.087379455566406
2,1.757440209388733
3,0.32930707931518555
4,0.2660418152809143
5,0.2634834349155426
6,0.2633437514305115
7,0.26329222321510315
8,0.2631622850894928
9,0.2628701627254486
10,0.26221707463264465
11,0.2608422040939331
12,0.2582630515098572
13,0.2542699873447418
14,0.24835805594921112
15,0.24840450286865234
16,0.2355375438928604
17,0.22975113987922668
18,0.2258649468421936
19,0.22473159432411194
20,0.2243410348892212
21,0.22314026951789856
22,0.22123271226882935
23,0.22329191863536835
24,0.22038382291793823
25,0.22008639574050903
26,0.2198585569858551
27,0.2194337397813797
28,0.21870796382427216
29,0.21759332716464996
30,0.21621951460838318
31,0.21488532423973083
32,0.2142336219549179
33,0.21398776769638062
34,0.21371011435985565
35,0.21327082812786102
36,0.21242544054985046
37,0.21085451543331146
38,0.20900045335292816
39,0.2078211009502411
40,0.2073117196559906
41,0.20721232891082764
42,0.20718197524547577
43,0.20717546343803406
44,0.2071678340435028
45,0.20715579390525818
46,0.20712129771709442
47,0.20705844461917877
48,0.20694661140441895
49,0.20677593350410461
50,0.20657168328762054
51,0.20637989044189453
52,0.20626991987228394
53,0.20623521506786346
54,0.20622405409812927
55,0.2062135934829712
56,0.20619754493236542
57,0.20617246627807617
58,0.20608054101467133
59,0.2059270441532135
60,0.2056289166212082
61,0.20523583889007568
62,0.20499253273010254
63,0.20506452023983002
64,0.20486867427825928
65,0.20483267307281494
66,0.20480374991893768
67,0.20478978753089905
68,0.20478281378746033
69,0.2047782987356186
70,0.20477479696273804
71,0.20477096736431122
72,0.20476043224334717
73,0.2047349214553833
74,0.20469750463962555
75,0.20464164018630981
76,0.20457634329795837
77,0.20460081100463867
78,0.2045244723558426
79,0.20451682806015015
80,0.20451492071151733
81,0.204513281583786
82,0.20451050996780396
83,0.2045038491487503
84,0.20448747277259827
85,0.2044491469860077
86,0.20436297357082367
87,0.20417968928813934
88,0.20390115678310394
89,0.20402462780475616
90,0.20409972965717316
91,0.20363833010196686
92,0.20358996093273163
93,0.20355643332004547
94,0.20353499054908752
95,0.20351067185401917
96,0.2034592181444168
97,0.20341870188713074
98,0.2033708095550537
99,0.20334087312221527
100,0.20334087312221527
