epoch,total_loss,mse_0,mse_b,mse_f
0,0.29199889302253723,0.40541914105415344,0.14134611189365387,0.036298539489507675
1,0.5218752026557922,0.7064424157142639,0.2531275749206543,0.0690695196390152
2,0.2827610373497009,0.6134981513023376,0.06681136786937714,0.01515147928148508
3,0.17627857625484467,0.49372994899749756,0.00849858857691288,0.0001428507239324972
4,0.26518768072128296,0.4178560674190521,0.12213768064975739,0.004625122528523207
5,0.32373398542404175,0.396544873714447,0.1849219650030136,0.013131469488143921
6,0.2887551188468933,0.41067421436309814,0.14284101128578186,0.019464123994112015
7,0.22648581862449646,0.44417518377304077,0.06751412153244019,0.023075401782989502
8,0.1895894706249237,0.48590582609176636,0.015111308544874191,0.024016760289669037
9,0.18954205513000488,0.5264835953712463,0.00043601024663075805,0.02183179184794426
10,0.2111678421497345,0.5583573579788208,0.011100072413682938,0.016527915373444557
11,0.233155757188797,0.5771746635437012,0.027061456814408302,0.009641783311963081
12,0.24265559017658234,0.5825341939926147,0.035000793635845184,0.0036411399487406015
13,0.23811094462871552,0.5767924189567566,0.032023511826992035,0.00042735369061119854
14,0.22458095848560333,0.5632480978965759,0.021872367709875107,0.000665354891680181
15,0.20872971415519714,0.5449693202972412,0.010295392945408821,0.003959567751735449
16,0.19604113698005676,0.5243772268295288,0.0022527561523020267,0.00931848306208849
17,0.1898420751094818,0.5033091902732849,0.0007905059028416872,0.015554280020296574
18,0.1911604106426239,0.4832470715045929,0.0067606824450194836,0.021516866981983185
19,0.198810413479805,0.46550944447517395,0.01880563236773014,0.0262356735765934
20,0.20973679423332214,0.4512472450733185,0.033648110926151276,0.02908439189195633
21,0.22010836005210876,0.44119733572006226,0.04722525551915169,0.029904287308454514
22,0.2268783301115036,0.4355264902114868,0.05633438378572464,0.028908513486385345
23,0.22870168089866638,0.4339562952518463,0.0595734640955925,0.026485148817300797
24,0.22587458789348602,0.43596553802490234,0.0572536438703537,0.02306790091097355
25,0.2197350561618805,0.4409344494342804,0.05076945200562477,0.019078612327575684
26,0.2119891196489334,0.4482242465019226,0.041905079036951065,0.01490304246544838
27,0.20420712232589722,0.45721885561943054,0.03232080116868019,0.010877053253352642
28,0.19755183160305023,0.467345267534256,0.023276979103684425,0.007275403942912817
29,0.1927020102739334,0.4780843257904053,0.015556549653410912,0.00430265860632062
30,0.1899009644985199,0.48897501826286316,0.009513779543340206,0.0020878836512565613
31,0.1890629231929779,0.4996139109134674,0.00518083106726408,0.0006846855976618826
32,0.18988920748233795,0.5096542835235596,0.0023829846177250147,7.697900582570583e-05
