step,loss
0,0.40694722533226013
1,0.40609559416770935
2,0.4050370454788208
3,0.40473195910453796
4,0.4044201374053955
5,0.4038383960723877
6,0.4028775095939636
7,0.40124329924583435
8,0.4011916220188141
9,0.3981607258319855
10,0.3971445858478546
11,0.39629489183425903
12,0.3955378532409668
13,0.39430350065231323
14,0.3924790918827057
15,0.3906608819961548
16,0.3883827030658722
17,0.38470011949539185
18,0.3823999762535095
19,0.3810631334781647
20,0.37948620319366455
21,0.37753599882125854
22,0.37414708733558655
23,0.3694068193435669
24,0.3634049892425537
25,0.3598969578742981
26,0.3589920401573181
27,0.3579108715057373
28,0.35634705424308777
29,0.35314109921455383
30,0.35173630714416504
31,0.3501383662223816
32,0.3492509126663208
33,0.3481845259666443
34,0.34639468789100647
35,0.34339073300361633
36,0.3417641222476959
37,0.3407524526119232
38,0.3395282030105591
39,0.33817946910858154
40,0.33660221099853516
41,0.3346897065639496
42,0.3322818875312805
43,0.32915326952934265
44,0.3272131085395813
45,0.32505351305007935
46,0.3230898082256317
47,0.32007089257240295
48,0.3185594081878662
49,0.3176359534263611
50,0.3176359534263611
