step,loss
0,5.041942596435547
1,1223.515380859375
2,49.76995086669922
3,1.9150136709213257
4,0.31520572304725647
5,0.2249840348958969
6,0.2130052149295807
7,0.20564252138137817
8,0.19958530366420746
9,0.19629190862178802
10,0.19429239630699158
11,0.19286103546619415
12,0.19108137488365173
13,0.1886068433523178
14,0.18700796365737915
15,0.18641160428524017
16,0.18557853996753693
17,0.18502606451511383
18,0.18457821011543274
19,0.184147447347641
20,0.18372784554958344
21,0.1834094226360321
22,0.18324525654315948
23,0.183087557554245
24,0.18293112516403198
25,0.1827796995639801
26,0.182702898979187
27,0.18258215487003326
28,0.18252335488796234
29,0.18245181441307068
30,0.18234257400035858
31,0.18216568231582642
32,0.18201376497745514
33,0.18189667165279388
34,0.18183821439743042
35,0.1817857325077057
36,0.18171168863773346
37,0.18160907924175262
38,0.18147975206375122
39,0.18132734298706055
40,0.18122048676013947
41,0.18112733960151672
42,0.1810668259859085
43,0.1809723824262619
44,0.18082799017429352
45,0.18072795867919922
46,0.18061497807502747
47,0.18048475682735443
48,0.18029099702835083
49,0.18002855777740479
50,0.17987971007823944
51,0.17976929247379303
52,0.1796320527791977
53,0.17947959899902344
54,0.17934611439704895
55,0.1792057305574417
56,0.1790940910577774
57,0.17893850803375244
58,0.17873546481132507
59,0.1786273568868637
60,0.17856581509113312
61,0.17851877212524414
62,0.17848174273967743
63,0.1784142404794693
64,0.1783623844385147
65,0.1782970279455185
66,0.17826205492019653
67,0.17819032073020935
68,0.17814135551452637
69,0.17804992198944092
70,0.17792978882789612
71,0.17774686217308044
72,0.17763961851596832
73,0.17757979035377502
74,0.17754976451396942
75,0.1774614453315735
76,0.1773006021976471
77,0.1771431863307953
78,0.17696210741996765
79,0.17682453989982605
80,0.17673051357269287
81,0.17666228115558624
82,0.1765879988670349
83,0.17640800774097443
84,0.1764245182275772
85,0.17614728212356567
86,0.17606283724308014
87,0.17599308490753174
88,0.17591245472431183
89,0.1757412701845169
90,0.1755121648311615
91,0.17527835071086884
92,0.1751377284526825
93,0.17497192323207855
94,0.17482444643974304
95,0.17469273507595062
96,0.1744561493396759
97,0.17421448230743408
98,0.17406463623046875
99,0.17387090623378754
100,0.1736154556274414
101,0.17337583005428314
102,0.17316821217536926
103,0.17299635708332062
104,0.17280377447605133
105,0.17247746884822845
106,0.1721685379743576
107,0.1720079630613327
108,0.17189186811447144
109,0.17177319526672363
110,0.17166072130203247
111,0.17151978611946106
112,0.17139151692390442
113,0.17131391167640686
114,0.17123666405677795
115,0.17108796536922455
116,0.17112931609153748
117,0.1708788275718689
118,0.1708070933818817
119,0.1707523912191391
120,0.17070752382278442
121,0.1706300973892212
122,0.17049217224121094
123,0.1703878492116928
124,0.17024821043014526
125,0.17020557820796967
126,0.17015883326530457
127,0.17010441422462463
128,0.17003238201141357
129,0.16995149850845337
130,0.1698341965675354
131,0.16961781680583954
132,0.16943039000034332
133,0.1693083792924881
134,0.1691865622997284
135,0.1691116988658905
136,0.16895663738250732
137,0.16870680451393127
138,0.16829907894134521
139,0.1680515706539154
140,0.16778557002544403
141,0.16764786839485168
142,0.16754856705665588
143,0.16740822792053223
144,0.16724103689193726
145,0.16704398393630981
146,0.16681444644927979
147,0.1666451096534729
148,0.16639727354049683
149,0.16609805822372437
150,0.16574719548225403
151,0.16552624106407166
152,0.16516487300395966
153,0.16479161381721497
154,0.1648181825876236
155,0.1643153727054596
156,0.1641739010810852
157,0.16405783593654633
158,0.16391295194625854
159,0.16364336013793945
160,0.1640355885028839
161,0.1633177101612091
162,0.16319623589515686
163,0.16311970353126526
164,0.16304969787597656
165,0.16298255324363708
166,0.1628119945526123
167,0.16262343525886536
168,0.1624150276184082
169,0.1621786206960678
170,0.1625054031610489
171,0.16196221113204956
172,0.16187897324562073
173,0.16181886196136475
174,0.16176116466522217
175,0.16164200007915497
176,0.16142551600933075
177,0.16124120354652405
178,0.16113561391830444
179,0.16096818447113037
180,0.16082726418972015
181,0.16069981455802917
182,0.16050229966640472
183,0.16024348139762878
184,0.15999369323253632
185,0.15969491004943848
186,0.159455344080925
187,0.15918438136577606
188,0.15899986028671265
189,0.15886037051677704
190,0.15859538316726685
191,0.15828335285186768
192,0.1581568866968155
193,0.15788552165031433
194,0.15775910019874573
195,0.15765486657619476
196,0.15750177204608917
197,0.15721237659454346
198,0.15738239884376526
199,0.15677416324615479
200,0.15659624338150024
201,0.15644283592700958
202,0.15627939999103546
203,0.15600889921188354
204,0.1556967794895172
205,0.15534989535808563
206,0.1551302671432495
207,0.15499264001846313
208,0.15482228994369507
209,0.1544622778892517
210,0.15437443554401398
211,0.15401895344257355
212,0.15389923751354218
213,0.15379318594932556
214,0.15362998843193054
215,0.15355682373046875
216,0.15337197482585907
217,0.15328830480575562
218,0.15323609113693237
219,0.1531655341386795
220,0.15295909345149994
221,0.1527416706085205
222,0.15260609984397888
223,0.1524888426065445
224,0.15239430963993073
225,0.1523495614528656
226,0.15226657688617706
227,0.15212014317512512
228,0.15192003548145294
229,0.1517498642206192
230,0.15160636603832245
231,0.15149089694023132
232,0.15140292048454285
233,0.1512472927570343
234,0.15134750306606293
235,0.1509452760219574
236,0.15077990293502808
237,0.1506449580192566
238,0.1505405604839325
239,0.1503659039735794
240,0.1499420404434204
241,0.1497778594493866
242,0.14952021837234497
243,0.14942753314971924
244,0.14936107397079468
245,0.1492559015750885
246,0.149086132645607
247,0.1489739716053009
248,0.14876173436641693
249,0.14863817393779755
250,0.14854992926120758
251,0.1484760046005249
252,0.14836052060127258
253,0.1481778472661972
254,0.14825662970542908
255,0.14786630868911743
256,0.14773960411548615
257,0.1476176381111145
258,0.14748525619506836
259,0.14733099937438965
260,0.14734911918640137
261,0.14704877138137817
262,0.14690519869327545
263,0.1468050181865692
264,0.14672346413135529
265,0.1465987116098404
266,0.14627352356910706
267,0.14616073668003082
268,0.14590537548065186
269,0.14582647383213043
270,0.14576493203639984
271,0.14566227793693542
272,0.1455010324716568
273,0.14528532326221466
274,0.14558148384094238
275,0.14503715932369232
276,0.1449463814496994
277,0.14487969875335693
278,0.14479809999465942
279,0.14463594555854797
280,0.14442798495292664
281,0.14414255321025848
282,0.14399242401123047
283,0.1438518464565277
284,0.14375534653663635
285,0.14359746873378754
286,0.14337031543254852
287,0.1431839019060135
288,0.14298096299171448
289,0.1427484154701233
290,0.14262455701828003
291,0.14238284528255463
292,0.14219658076763153
293,0.14196337759494781
294,0.14173465967178345
295,0.14158326387405396
296,0.14133429527282715
297,0.14116081595420837
298,0.14082302153110504
299,0.14089339971542358
300,0.14044445753097534
301,0.14032667875289917
302,0.14022353291511536
303,0.14009836316108704
304,0.13987146317958832
305,0.1405401974916458
306,0.13948673009872437
307,0.1393107920885086
308,0.13913004100322723
309,0.1389157474040985
310,0.1387423276901245
311,0.13858658075332642
312,0.13835637271404266
313,0.13818791508674622
314,0.13791874051094055
315,0.13769958913326263
316,0.13755694031715393
317,0.13746626675128937
318,0.13740676641464233
319,0.137272447347641
320,0.13734416663646698
321,0.1370173543691635
322,0.1369071900844574
323,0.13679441809654236
324,0.13665661215782166
325,0.13639235496520996
326,0.136545330286026
327,0.13614393770694733
328,0.1360865980386734
329,0.13605619966983795
330,0.13601471483707428
331,0.13590458035469055
332,0.13573132455348969
333,0.13571733236312866
334,0.13542523980140686
335,0.13529638946056366
336,0.13521839678287506
337,0.1351020336151123
338,0.13496153056621552
339,0.13472235202789307
340,0.13459473848342896
341,0.13439717888832092
342,0.13432380557060242
343,0.13426516950130463
344,0.13415637612342834
345,0.13395069539546967
346,0.1337275505065918
347,0.13355547189712524
348,0.13341228663921356
349,0.13326458632946014
350,0.133141428232193
351,0.1329135000705719
352,0.1326148509979248
353,0.1323041319847107
354,0.13215571641921997
355,0.13197854161262512
356,0.13184186816215515
357,0.1316421627998352
358,0.13189712166786194
359,0.13135915994644165
360,0.1312296986579895
361,0.1310950070619583
362,0.13093449175357819
363,0.1309896558523178
364,0.13070164620876312
365,0.13058757781982422
366,0.1304844170808792
367,0.13038739562034607
368,0.13027669489383698
369,0.1301354169845581
370,0.1300143599510193
371,0.12985974550247192
372,0.1297423243522644
373,0.1296369433403015
374,0.12949533760547638
375,0.12936195731163025
376,0.1292247772216797
377,0.129073366522789
378,0.1289273053407669
379,0.12880855798721313
380,0.12875396013259888
381,0.1286662220954895
382,0.12860530614852905
383,0.12847323715686798
384,0.12828820943832397
385,0.12801499664783478
386,0.12834924459457397
387,0.12769821286201477
388,0.1275906264781952
389,0.1275205910205841
390,0.12744079530239105
391,0.12730614840984344
392,0.12711873650550842
393,0.1268942803144455
394,0.1267721951007843
395,0.12660080194473267
396,0.12650234997272491
397,0.12631914019584656
398,0.12604700028896332
399,0.12632444500923157
400,0.12577670812606812
401,0.12568619847297668
402,0.12560807168483734
403,0.1254732608795166
404,0.12528730928897858
405,0.12507364153862
406,0.1249353438615799
407,0.1247330978512764
408,0.12455740571022034
409,0.12447880208492279
410,0.12419082224369049
411,0.12394864857196808
412,0.12374807894229889
413,0.12354432046413422
414,0.12318290770053864
415,0.12279379367828369
416,0.12245859950780869
417,0.12225501984357834
418,0.12191849946975708
419,0.1216299831867218
420,0.12140138447284698
421,0.12159991264343262
422,0.12115657329559326
423,0.12109546363353729
424,0.12105526775121689
