epoch,total_loss,mse_b,mse_f
85,2887.82861328125,8.934224128723145,2878.894287109375
86,2889.568115234375,9.239428520202637,2880.32861328125
87,2889.82470703125,9.518821716308594,2880.305908203125
88,2888.78271484375,9.751297950744629,2879.031494140625
89,2886.91552734375,9.916444778442383,2876.9990234375
90,2884.6962890625,9.996188163757324,2874.7001953125
91,2882.078857421875,9.975316047668457,2872.103515625
92,2878.555419921875,9.85600471496582,2868.699462890625
93,2873.99462890625,9.664041519165039,2864.33056640625
94,2869.00390625,9.433018684387207,2859.57080078125
95,2864.429931640625,9.183859825134277,2855.24609375
96,2860.358154296875,8.918375015258789,2851.439697265625
97,2856.0869140625,8.635610580444336,2847.451416015625
98,2851.433837890625,8.351043701171875,2843.082763671875
99,2846.8828125,8.088482856750488,2838.79443359375
100,2842.465576171875,7.856440544128418,2834.609130859375
101,2837.6279296875,7.645421504974365,2829.982421875
102,2832.42333984375,7.428313732147217,2824.9951171875
103,2827.11669921875,7.163552761077881,2819.953125
104,2821.14404296875,6.852204322814941,2814.291748046875
105,2814.23486328125,6.572833061218262,2807.662109375
106,2806.236328125,6.422619819641113,2799.813720703125
107,2796.31884765625,6.438033103942871,2789.880859375
108,2783.9169921875,6.5757527351379395,2777.34130859375
109,2768.62744140625,6.736553192138672,2761.890869140625
110,2749.420166015625,6.850478172302246,2742.569580078125
111,2725.796142578125,6.947405815124512,2718.8486328125
112,2697.596435546875,7.104305744171143,2690.4921875
113,2664.441650390625,7.346061706542969,2657.095703125
114,2626.703125,7.610475540161133,2619.092529296875
115,2584.7626953125,7.823955535888672,2576.938720703125
116,2539.392333984375,7.99023962020874,2531.402099609375
117,2492.015869140625,8.167159080505371,2483.8486328125
118,2444.393310546875,8.38185977935791,2436.011474609375
119,2399.08251953125,8.610825538635254,2390.4716796875
120,2358.65625,8.865991592407227,2349.790283203125
121,2324.889404296875,9.207406044006348,2315.681884765625
122,2296.4560546875,9.504453659057617,2286.95166015625
123,2267.838623046875,9.742053031921387,2258.0966796875
124,2233.017822265625,9.978208541870117,2223.03955078125
125,2190.31591796875,10.122684478759766,2180.193115234375
126,2143.29931640625,10.341143608093262,2132.958251953125
127,2097.385498046875,10.49256706237793,2086.892822265625
128,2054.240234375,10.746970176696777,2043.4932861328125
129,2009.520751953125,11.206549644470215,1998.314208984375
130,1960.25048828125,11.698824882507324,1948.5516357421875
131,1908.2103271484375,12.10568618774414,1896.1046142578125
132,1856.0020751953125,12.41329574584961,1843.5887451171875
133,1804.7877197265625,12.567066192626953,1792.220703125
134,1755.5443115234375,12.538347244262695,1743.0059814453125
135,1708.7139892578125,12.332589149475098,1696.38134765625
136,1663.78125,12.06907844543457,1651.712158203125
137,1620.5428466796875,11.870824813842773,1608.6719970703125
138,1579.6806640625,11.720357894897461,1567.9603271484375
139,1541.7047119140625,11.690593719482422,1530.01416015625
140,1505.6451416015625,11.792104721069336,1493.85302734375
141,1470.458740234375,11.967759132385254,1458.490966796875
142,1436.460205078125,12.235274314880371,1424.2249755859375
143,1403.5462646484375,12.57295036315918,1390.9732666015625
144,1370.141845703125,12.94447135925293,1357.1973876953125
145,1335.5081787109375,13.392821311950684,1322.1153564453125
146,1300.872802734375,13.898615837097168,1286.9742431640625
147,1267.0091552734375,14.43197250366211,1252.5771484375
148,1233.4586181640625,15.013550758361816,1218.445068359375
149,1200.265380859375,15.572653770446777,1184.6927490234375
150,1167.8040771484375,16.08668327331543,1151.7174072265625
151,1135.728515625,16.583572387695312,1119.1448974609375
152,1103.5557861328125,17.053590774536133,1086.502197265625
153,1071.2567138671875,17.527820587158203,1053.7288818359375
154,1039.0853271484375,18.0419979095459,1021.0433349609375
155,1007.2593994140625,18.524038314819336,988.7353515625
156,975.8467407226562,18.948680877685547,956.8980712890625
157,944.71533203125,19.308317184448242,925.4070434570312
158,913.9491577148438,19.563718795776367,894.3854370117188
159,884.1738891601562,19.744009017944336,864.4298706054688
160,855.9058227539062,19.811357498168945,836.094482421875
161,828.9244384765625,19.789108276367188,809.1353149414062
162,802.89892578125,19.673519134521484,783.2254028320312
163,777.6829223632812,19.604768753051758,758.078125
164,753.1198120117188,19.463407516479492,733.6564331054688
165,729.2401733398438,19.445518493652344,709.794677734375
166,705.6226806640625,19.27519416809082,686.3474731445312
167,681.720703125,19.22197151184082,662.4987182617188
168,657.781005859375,19.112213134765625,638.6687622070312
169,634.594482421875,19.03946876525879,615.5549926757812
170,611.8524780273438,19.09855842590332,592.75390625
171,588.8548583984375,19.135892868041992,569.718994140625
172,565.9041137695312,19.216169357299805,546.6879272460938
173,543.7044067382812,19.354272842407227,524.3501586914062
174,522.05859375,19.446786880493164,502.6117858886719
175,500.5367431640625,19.575477600097656,480.9612731933594
176,479.52716064453125,19.71211814880371,459.8150329589844
177,459.53826904296875,19.77417755126953,439.76409912109375
178,440.3656005859375,19.829626083374023,420.5359802246094
179,421.6242980957031,19.83321189880371,401.79107666015625
180,403.3111877441406,19.755311965942383,383.5558776855469
181,385.55950927734375,19.654085159301758,365.9054260253906
182,368.29541015625,19.470754623413086,348.82464599609375
183,351.46331787109375,19.218021392822266,332.24530029296875
184,335.3164367675781,18.941144943237305,316.37530517578125
185,320.17010498046875,18.613203048706055,301.5569152832031
186,306.0101013183594,18.277332305908203,287.7327575683594
187,292.6051025390625,17.953899383544922,274.6512145996094
188,279.90716552734375,17.63881492614746,262.2683410644531
189,268.0420227050781,17.3560733795166,250.6859588623047
190,256.9993591308594,17.099987030029297,239.8993682861328
191,246.62152099609375,16.860034942626953,229.76148986816406
192,236.79884338378906,16.63006591796875,220.1687774658203
193,227.51504516601562,16.408201217651367,211.10684204101562
194,218.73313903808594,16.183504104614258,202.5496368408203
195,210.3375701904297,15.96471881866455,194.3728485107422
196,202.23146057128906,15.766739845275879,186.4647216796875
197,194.416015625,15.591147422790527,178.8248748779297
198,186.95675659179688,15.460112571716309,171.49664306640625
199,179.8970947265625,15.365042686462402,164.5320587158203
200,173.21351623535156,15.296578407287598,157.91693115234375
201,166.8443145751953,15.24497127532959,151.59934997558594
202,160.72076416015625,15.19128704071045,145.52947998046875
203,154.78785705566406,15.131834030151367,139.65602111816406
204,149.0395050048828,15.069122314453125,133.9703826904297
205,143.51646423339844,15.002115249633789,128.51434326171875
206,138.28872680664062,14.948549270629883,123.34017944335938
207,133.39041137695312,14.910064697265625,118.48033905029297
208,128.81478881835938,14.889358520507812,113.9254379272461
209,124.5399169921875,14.890138626098633,109.6497802734375
210,120.55670928955078,14.894006729125977,105.66270446777344
211,116.86581420898438,14.908435821533203,101.9573745727539
212,113.45353698730469,14.910880088806152,98.54265594482422
213,110.29702758789062,14.916925430297852,95.3801040649414
214,107.35581970214844,14.906381607055664,92.4494400024414
215,104.60835266113281,14.910053253173828,89.69829559326172
216,102.05086517333984,14.89096736907959,87.15989685058594
217,99.74118041992188,14.919120788574219,84.82205963134766
218,97.61112213134766,14.899714469909668,82.71141052246094
219,95.40338897705078,14.970443725585938,80.43294525146484
220,92.5456314086914,14.968876838684082,77.57675170898438
221,89.45375061035156,15.034017562866211,74.41973114013672
222,87.0179443359375,15.07938003540039,71.93856048583984
223,85.37608337402344,15.07778549194336,70.29829406738281
224,83.78329467773438,15.140558242797852,68.64273834228516
225,81.73725891113281,15.116317749023438,66.62094116210938
226,79.69658660888672,15.112778663635254,64.58380889892578
227,78.0610122680664,15.127795219421387,62.93321990966797
228,76.59048461914062,15.057220458984375,61.533260345458984
229,75.02726745605469,15.067544937133789,59.95972442626953
230,73.51416015625,15.02414321899414,58.49001693725586
231,72.22361755371094,14.96307373046875,57.26054763793945
232,70.953857421875,14.970172882080078,55.98368453979492
233,69.57853698730469,14.887368202209473,54.69116973876953
234,68.32716369628906,14.867527961730957,53.459632873535156
235,67.3177261352539,14.842020034790039,52.4757080078125
236,66.3316879272461,14.764608383178711,51.56707763671875
237,65.20675659179688,14.766707420349121,50.44004821777344
238,64.1184310913086,14.701958656311035,49.41646957397461
239,63.2495002746582,14.657150268554688,48.592350006103516
240,62.46514129638672,14.642820358276367,47.82231903076172
241,61.559539794921875,14.561920166015625,46.99761962890625
242,60.59538269042969,14.543224334716797,46.05215835571289
243,59.75921630859375,14.4904146194458,45.268802642822266
244,59.05424880981445,14.423690795898438,44.630558013916016
245,58.32612228393555,14.403331756591797,43.92279052734375
246,57.514007568359375,14.323661804199219,43.190345764160156
247,56.72229766845703,14.286799430847168,42.43549728393555
248,56.03421401977539,14.242393493652344,41.79182052612305
249,55.40171432495117,14.171562194824219,41.23015213012695
250,54.738670349121094,14.148648262023926,40.590023040771484
251,54.039283752441406,14.07484245300293,39.96444320678711
252,53.368831634521484,14.028350830078125,39.34048080444336
253,52.76089859008789,13.979629516601562,38.78126907348633
254,52.18406677246094,13.90091323852539,38.28315353393555
255,51.59546661376953,13.865312576293945,37.73015594482422
256,50.99153518676758,13.784126281738281,37.2074089050293
257,50.404083251953125,13.732927322387695,36.67115783691406
258,49.85423278808594,13.675653457641602,36.1785774230957
259,49.33247375488281,13.60131549835205,35.73115921020508
260,48.814918518066406,13.562980651855469,35.25193786621094
261,48.288787841796875,13.481355667114258,34.807430267333984
262,47.76243591308594,13.437792778015137,34.324642181396484
263,47.25083541870117,13.366795539855957,33.88404083251953
264,46.7620849609375,13.301264762878418,33.460819244384766
265,46.291847229003906,13.244565963745117,33.047279357910156
266,45.82947540283203,13.160177230834961,32.6693000793457
267,45.36775588989258,13.110282897949219,32.25747299194336
268,44.905479431152344,13.022687911987305,31.882793426513672
269,44.447120666503906,12.969405174255371,31.47771453857422
270,43.99736404418945,12.890289306640625,31.107074737548828
271,43.55937957763672,12.827316284179688,30.7320613861084
272,43.13301467895508,12.760398864746094,30.372615814208984
273,42.71657180786133,12.688386917114258,30.02818489074707
274,42.307960510253906,12.630890846252441,29.67706871032715
275,41.906253814697266,12.553717613220215,29.352537155151367
276,41.51232147216797,12.499530792236328,29.012792587280273
277,41.12931442260742,12.422080993652344,28.707233428955078
278,40.763916015625,12.365701675415039,28.398216247558594
279,40.42877960205078,12.293582916259766,28.13519859313965
280,40.147743225097656,12.229494094848633,27.918251037597656
281,39.96392059326172,12.170889854431152,27.793031692504883
282,39.94151306152344,12.089174270629883,27.852336883544922
283,40.15486145019531,12.059322357177734,28.095539093017578
284,40.50450134277344,11.942277908325195,28.562223434448242
285,40.62834167480469,11.956113815307617,28.672225952148438
286,39.688270568847656,11.810653686523438,27.87761878967285
287,38.060302734375,11.819280624389648,26.24102020263672
288,37.02806854248047,11.727546691894531,25.300521850585938
289,37.243568420410156,11.648457527160645,25.595109939575195
290,37.68756866455078,11.641374588012695,26.04619598388672
291,37.123504638671875,11.521998405456543,25.601505279541016
292,35.97585678100586,11.494827270507812,24.481029510498047
293,35.448429107666016,11.443015098571777,24.005414962768555
294,35.615638732910156,11.336990356445312,24.27864646911621
295,35.51593780517578,11.328948974609375,24.186988830566406
296,34.811370849609375,11.23830509185791,23.57306480407715
297,34.22765350341797,11.16616439819336,23.06148910522461
298,34.08515930175781,11.152408599853516,22.93275260925293
299,33.91102981567383,11.037896156311035,22.87313461303711
300,33.46571350097656,11.010486602783203,22.455224990844727
301,33.04609680175781,10.958671569824219,22.087427139282227
302,32.81909942626953,10.853281021118164,21.9658203125
303,32.54940414428711,10.850680351257324,21.69872283935547
304,32.13439178466797,10.752143859863281,21.38224983215332
305,31.801795959472656,10.695317268371582,21.10647964477539
306,31.61168670654297,10.672425270080566,20.93926239013672
307,31.34600830078125,10.558490753173828,20.787517547607422
308,30.93596649169922,10.545418739318848,20.390548706054688
309,30.577709197998047,10.47037410736084,20.10733413696289
310,30.37932586669922,10.39144229888916,19.987882614135742
311,30.181827545166016,10.376447677612305,19.80537986755371
312,29.843395233154297,10.269952774047852,19.573442459106445
313,29.464006423950195,10.239927291870117,19.224079132080078
314,29.19061279296875,10.180804252624512,19.009809494018555
315,28.994319915771484,10.095183372497559,18.899137496948242
316,28.74827766418457,10.074983596801758,18.673294067382812
317,28.426952362060547,9.981362342834473,18.44559097290039
318,28.117258071899414,9.939252853393555,18.17800521850586
319,27.867694854736328,9.885522842407227,17.9821720123291
320,27.635417938232422,9.804309844970703,17.83110809326172
321,27.372806549072266,9.77390193939209,17.59890365600586
322,27.092021942138672,9.692181587219238,17.399839401245117
323,26.8309326171875,9.6443452835083,17.186586380004883
324,26.59076499938965,9.590204238891602,17.000560760498047
325,26.34292221069336,9.518439292907715,16.824481964111328
326,26.077239990234375,9.477839469909668,16.599401473999023
327,25.813190460205078,9.40725040435791,16.40593910217285
328,25.571430206298828,9.355216979980469,16.21621322631836
329,25.345935821533203,9.300985336303711,16.044950485229492
330,25.11432456970215,9.235565185546875,15.878759384155273
331,24.86661148071289,9.18783187866211,15.678779602050781
332,24.612638473510742,9.125740051269531,15.486898422241211
333,24.368610382080078,9.068863868713379,15.299747467041016
334,24.138900756835938,9.019206047058105,15.119694709777832
335,23.915237426757812,8.952444076538086,14.96279239654541
336,23.688507080078125,8.907947540283203,14.780559539794922
337,23.45754051208496,8.843988418579102,14.61355209350586
338,23.22853660583496,8.791404724121094,14.437131881713867
339,23.006629943847656,8.73997688293457,14.266653060913086
340,22.791484832763672,8.674812316894531,14.11667251586914
341,22.578689575195312,8.634678840637207,13.944010734558105
342,22.364200592041016,8.563405990600586,13.800795555114746
343,22.148181915283203,8.525568962097168,13.622611999511719
344,21.933578491210938,8.457427024841309,13.476152420043945
345,21.72391700744629,8.414573669433594,13.309343338012695
346,21.520587921142578,8.353415489196777,13.167173385620117
347,21.323299407958984,8.305241584777832,13.018056869506836
348,21.131439208984375,8.247945785522461,12.883492469787598
349,20.946060180664062,8.200491905212402,12.745569229125977
350,20.771011352539062,8.139923095703125,12.631087303161621
351,20.613800048828125,8.100982666015625,12.5128173828125
352,20.48397445678711,8.029289245605469,12.454684257507324
353,20.39586639404297,8.005613327026367,12.390252113342285
354,20.352014541625977,7.917713165283203,12.434301376342773
355,20.347402572631836,7.911820888519287,12.435582160949707
356,20.30221176147461,7.81125545501709,12.490957260131836
357,20.138235092163086,7.810240745544434,12.327994346618652
358,19.76839828491211,7.72222900390625,12.04616928100586
359,19.321744918823242,7.69030237197876,11.63144302368164
360,18.982563018798828,7.651423454284668,11.33113956451416
361,18.83264923095703,7.565433502197266,11.26721477508545
362,18.777311325073242,7.574882507324219,11.202428817749023
363,18.6539306640625,7.461202621459961,11.192727088928223
364,18.401870727539062,7.4731903076171875,10.928681373596191
365,18.085180282592773,7.384827136993408,10.700352668762207
366,17.84027862548828,7.35130500793457,10.488974571228027
367,17.724109649658203,7.320008754730225,10.404101371765137
368,17.67852020263672,7.233713150024414,10.444807052612305
369,17.602602005004883,7.243515491485596,10.359086990356445
370,17.435922622680664,7.1374831199646,10.298439979553223
371,17.212114334106445,7.1458964347839355,10.066217422485352
372,16.998380661010742,7.060551166534424,9.937829971313477
373,16.84514617919922,7.037717819213867,9.807427406311035
374,16.73855972290039,6.987921237945557,9.750638961791992
375,16.63159942626953,6.936616897583008,9.694982528686523
376,16.486923217773438,6.9057159423828125,9.581208229064941
377,16.301124572753906,6.850291728973389,9.450833320617676
378,16.108558654785156,6.811161518096924,9.297396659851074
379,15.943814277648926,6.77470588684082,9.169108390808105
380,15.816810607910156,6.713529586791992,9.103281021118164
381,15.711244583129883,6.699779510498047,9.011465072631836
382,15.600814819335938,6.62244987487793,8.978364944458008
383,15.472673416137695,6.617940902709961,8.854732513427734
384,15.329132080078125,6.540655136108398,8.788476943969727
385,15.187418937683105,6.530141830444336,8.65727710723877
386,15.062191009521484,6.465082168579102,8.597108840942383
387,14.962554931640625,6.4426774978637695,8.519877433776855
388,14.887163162231445,6.389120578765869,8.498043060302734
389,14.835370063781738,6.360879898071289,8.47449016571045
390,14.807819366455078,6.307653427124023,8.500165939331055
391,14.818840980529785,6.2882232666015625,8.530617713928223
392,14.880234718322754,6.219771385192871,8.660463333129883
393,15.021812438964844,6.2248454093933105,8.796967506408691
394,15.193251609802246,6.129112243652344,9.064139366149902
395,15.357466697692871,6.162894248962402,9.194572448730469
396,15.25564956665039,6.049304008483887,9.206345558166504
397,14.86863899230957,6.083348751068115,8.785289764404297
398,14.227018356323242,5.997015953063965,8.230002403259277
399,13.711373329162598,5.979115962982178,7.73225736618042
400,13.52802848815918,5.959826469421387,7.568202495574951
401,13.606758117675781,5.880073547363281,7.726684093475342
402,13.716970443725586,5.9056267738342285,7.811344146728516
403,13.653369903564453,5.812500953674316,7.8408684730529785
404,13.439428329467773,5.818926811218262,7.620501518249512
405,13.2069673538208,5.771579265594482,7.435388088226318
406,13.087506294250488,5.717431545257568,7.37007474899292
407,13.055134773254395,5.730506896972656,7.324627876281738
408,12.982378005981445,5.636770725250244,7.345607280731201
409,12.815675735473633,5.663991451263428,7.151683807373047
410,12.605250358581543,5.5876569747924805,7.0175933837890625
411,12.46074104309082,5.5729594230651855,6.887781620025635
412,12.422447204589844,5.550707817077637,6.871739864349365
413,12.434893608093262,5.48463249206543,6.950261116027832
414,12.406180381774902,5.502440452575684,6.903739929199219
415,12.280635833740234,5.419950008392334,6.860686302185059
416,12.097208023071289,5.430819988250732,6.666387557983398
417,11.93175220489502,5.3751444816589355,6.556607723236084
418,11.837186813354492,5.346958160400391,6.490228652954102
419,11.802499771118164,5.333632469177246,6.46886682510376
420,11.777168273925781,5.272304534912109,6.504863739013672
421,11.718835830688477,5.280512809753418,6.4383225440979
422,11.617414474487305,5.214730739593506,6.402683734893799
423,11.49924087524414,5.212472915649414,6.286767482757568
424,11.394569396972656,5.169048309326172,6.225521087646484
425,11.318300247192383,5.140044212341309,6.178256034851074
426,11.262163162231445,5.124709129333496,6.137453556060791
427,11.206315040588379,5.074000835418701,6.132314205169678
428,11.136490821838379,5.072463035583496,6.064027786254883
429,11.049726486206055,5.018144607543945,6.031582355499268
430,10.956653594970703,5.011934280395508,5.944718837738037
431,10.869424819946289,4.97074031829834,5.898684978485107
432,10.795855522155762,4.948707103729248,5.847148418426514
433,10.735685348510742,4.92556095123291,5.810124397277832
434,10.682628631591797,4.887816429138184,5.794812202453613
435,10.629301071166992,4.877538204193115,5.751762390136719
436,10.5701904296875,4.832505226135254,5.737684726715088
437,10.504988670349121,4.82530403137207,5.679684638977051
438,10.435342788696289,4.782757759094238,5.652585029602051
439,10.366073608398438,4.770009517669678,5.596063613891602
440,10.30062198638916,4.736671447753906,5.563950538635254
441,10.242168426513672,4.714154243469238,5.528013706207275
442,10.1923828125,4.692235946655273,5.500147342681885
443,10.15222454071045,4.659555912017822,5.492668628692627
444,10.123907089233398,4.647624969482422,5.476282596588135
445,10.108903884887695,4.607120037078857,5.501783847808838
446,10.114004135131836,4.602104663848877,5.511899471282959
447,10.141044616699219,4.557831287384033,5.583213806152344
448,10.202239990234375,4.554940700531006,5.647299766540527
449,10.290742874145508,4.513099670410156,5.77764368057251
450,10.414888381958008,4.503820419311523,5.911067485809326
451,10.545507431030273,4.476047039031982,6.069459915161133
452,10.669981002807617,4.445902347564697,6.224079132080078
453,10.757335662841797,4.44854211807251,6.308793067932129
454,10.733009338378906,4.38406229019165,6.348947525024414
455,10.581393241882324,4.420686721801758,6.160706520080566
456,10.193056106567383,4.334228038787842,5.858828067779541
457,9.724781036376953,4.372824192047119,5.351957321166992
458,9.341449737548828,4.308262348175049,5.033186912536621
459,9.220006942749023,4.3057146072387695,4.914291858673096
460,9.34307861328125,4.292789459228516,5.050288677215576
461,9.545499801635742,4.242961883544922,5.302537441253662
462,9.648393630981445,4.265660762786865,5.382732391357422
463,9.525672912597656,4.200917720794678,5.32475471496582
464,9.260734558105469,4.215216636657715,5.045517444610596
465,9.000417709350586,4.178034782409668,4.822383403778076
466,8.879149436950684,4.1534600257873535,4.72568941116333
467,8.894479751586914,4.157604217529297,4.736875534057617
468,8.949848175048828,4.103248596191406,4.84660005569458
469,8.955621719360352,4.122171878814697,4.833449840545654
470,8.878166198730469,4.072157382965088,4.806008338928223
471,8.768521308898926,4.069167137145996,4.69935417175293
472,8.682024002075195,4.051798343658447,4.630226135253906
473,8.638727188110352,4.013942718505859,4.624784469604492
474,8.613975524902344,4.027634143829346,4.586341857910156
475,8.567924499511719,3.9715046882629395,4.5964202880859375
476,8.491287231445312,3.988818645477295,4.502469062805176
477,8.402538299560547,3.9435105323791504,4.459027290344238
478,8.33413314819336,3.9385104179382324,4.395622253417969
479,8.301029205322266,3.9222307205200195,4.378798007965088
480,8.293634414672852,3.8889880180358887,4.404645919799805
481,8.287321090698242,3.897235631942749,4.390085697174072
482,8.258058547973633,3.8485682010650635,4.40949010848999
483,8.201519966125488,3.862053871154785,4.339466094970703
484,8.12695598602295,3.818410873413086,4.308545112609863
485,8.054401397705078,3.8190431594848633,4.235357761383057
486,7.997013092041016,3.794102191925049,4.202910900115967
487,7.957461357116699,3.7750535011291504,4.182407855987549
488,7.928745746612549,3.7688889503479004,4.159856796264648
489,7.900655746459961,3.735482692718506,4.165173053741455
490,7.866386413574219,3.7386491298675537,4.127737522125244
491,7.824189186096191,3.702191114425659,4.121997833251953
492,7.778030872344971,3.7034053802490234,4.074625492095947
493,7.732922554016113,3.6736252307891846,4.059297561645508
494,7.693106651306152,3.6658496856689453,4.027256965637207
495,7.659608840942383,3.6466922760009766,4.012916564941406
496,7.631136894226074,3.6289851665496826,4.002151966094971
497,7.60515022277832,3.618725299835205,3.986424684524536
498,7.579029083251953,3.5947136878967285,3.9843156337738037
499,7.551961898803711,3.588569164276123,3.963392496109009
500,7.5236124992370605,3.5635900497436523,3.960022449493408
501,7.496187686920166,3.556312084197998,3.939875602722168
502,7.471652984619141,3.5350778102874756,3.936574935913086
503,7.453681945800781,3.522618293762207,3.931063652038574
504,7.445941925048828,3.5082948207855225,3.9376473426818848
505,7.452276229858398,3.488490104675293,3.9637861251831055
506,7.47886848449707,3.4824459552764893,3.996422290802002
507,7.5272369384765625,3.4549572467803955,4.072279453277588
508,7.605231761932373,3.4563379287719727,4.1488938331604
509,7.699980735778809,3.423471212387085,4.276509761810303
510,7.810565948486328,3.427741765975952,4.382824420928955
511,7.890848159790039,3.397125720977783,4.493722438812256
512,7.929560661315918,3.3931267261505127,4.536434173583984
513,7.891927719116211,3.379330635070801,4.51259708404541
514,7.796957969665527,3.351353406906128,4.44560432434082
515,7.681370735168457,3.367194890975952,4.314176082611084
516,7.53533411026001,3.310100555419922,4.225233554840088
517,7.382477760314941,3.3486669063568115,4.033810615539551
518,7.191000938415527,3.2810709476470947,3.9099299907684326
519,7.009439945220947,3.314624071121216,3.6948158740997314
520,6.875701904296875,3.2668697834014893,3.608832359313965
521,6.827042579650879,3.269845485687256,3.557197332382202
522,6.859152317047119,3.258892297744751,3.600260019302368
523,6.933121681213379,3.2261722087860107,3.706949234008789
524,6.998918056488037,3.2457690238952637,3.7531490325927734
525,6.999549865722656,3.19230580329895,3.807244300842285
526,6.931181907653809,3.22031307220459,3.7108685970306396
527,6.801072120666504,3.171247720718384,3.62982439994812
528,6.666621685028076,3.183779001235962,3.4828426837921143
529,6.567173957824707,3.1586711406707764,3.4085028171539307
530,6.522176265716553,3.144259452819824,3.3779168128967285
531,6.520369529724121,3.145468235015869,3.374901056289673
532,6.5346879959106445,3.1097025871276855,3.424985647201538
