step,loss
0,26.869476318359375
1,25.645545959472656
2,24.487628936767578
3,22.65690040588379
4,19.114084243774414
5,15.181026458740234
6,14.656864166259766
7,13.883970260620117
8,13.272354125976562
9,12.359599113464355
10,11.617752075195312
11,11.215351104736328
12,11.087629318237305
13,10.88524055480957
14,10.638978958129883
15,10.295910835266113
16,9.886350631713867
17,9.698142051696777
18,9.43794059753418
19,9.249313354492188
20,8.958695411682129
21,8.631021499633789
22,8.24319076538086
23,8.116106986999512
24,7.936177730560303
25,7.688898086547852
26,7.410484313964844
27,7.187616348266602
28,6.976505279541016
29,6.788151741027832
30,6.563503265380859
31,6.46980094909668
32,6.321526527404785
33,6.105125904083252
34,6.017687797546387
35,5.868764877319336
36,5.647713661193848
37,5.30340576171875
38,5.1185383796691895
39,5.059006690979004
40,4.96436882019043
41,4.873109817504883
42,4.730081081390381
43,4.568103313446045
44,4.466291427612305
45,4.357743263244629
46,4.271050930023193
47,4.198659896850586
48,4.105464935302734
49,4.062960147857666
50,4.008358955383301
51,3.953028440475464
52,3.8915843963623047
53,3.8222157955169678
54,3.7335681915283203
55,3.6241321563720703
56,3.5617642402648926
57,3.4932055473327637
58,3.4657363891601562
59,3.420654535293579
60,3.364083766937256
61,3.2942981719970703
62,3.219111919403076
63,3.1541080474853516
64,3.0821871757507324
65,3.0146374702453613
66,2.9796814918518066
67,2.9238243103027344
68,2.85805082321167
69,2.7772200107574463
70,2.703852653503418
71,2.6695003509521484
72,2.6294803619384766
73,2.5806522369384766
74,2.523038864135742
75,2.495422601699829
76,2.4527268409729004
77,2.402322292327881
78,2.3496055603027344
79,2.2761929035186768
80,2.2235186100006104
81,2.1683850288391113
82,2.0877013206481934
83,2.038440704345703
84,2.011836051940918
85,1.982076644897461
86,1.9376676082611084
87,1.8722366094589233
88,1.8319733142852783
89,1.8247240781784058
90,1.8117904663085938
91,1.7909607887268066
92,1.7597771883010864
93,1.710794448852539
94,1.6477692127227783
95,1.6153559684753418
96,1.565877914428711
97,1.5080783367156982
98,1.4675750732421875
99,1.4551371335983276
100,1.4335721731185913
101,1.396295189857483
102,1.3391273021697998
103,1.263889193534851
104,1.220423936843872
105,1.1952050924301147
106,1.1724125146865845
107,1.141240119934082
108,1.1190428733825684
109,1.1038925647735596
110,1.0823264122009277
111,1.0528310537338257
112,1.016047716140747
113,0.9876796007156372
114,0.9659771919250488
115,0.9331501722335815
116,0.8920269012451172
117,0.8728324174880981
118,0.8493176698684692
119,0.8158937692642212
120,0.7832199335098267
121,0.7472874522209167
122,0.7100206613540649
123,0.6810011863708496
124,0.665197491645813
125,0.6433294415473938
126,0.6130086183547974
127,0.596271812915802
128,0.5756403207778931
129,0.5574371218681335
130,0.5394226908683777
131,0.5176255106925964
132,0.4963333010673523
133,0.47134360671043396
134,0.4506370723247528
135,0.42460793256759644
136,0.40802037715911865
137,0.3894067108631134
138,0.3699122965335846
139,0.3517155945301056
140,0.3277926445007324
141,0.31617483496665955
142,0.30546265840530396
143,0.29492276906967163
144,0.2837963402271271
145,0.2711164653301239
146,0.25389423966407776
147,0.24607187509536743
148,0.23521657288074493
149,0.22717198729515076
150,0.2177039235830307
151,0.20675750076770782
152,0.2018914371728897
153,0.19656969606876373
154,0.1900353878736496
155,0.18557819724082947
156,0.17859166860580444
157,0.1683790385723114
158,0.1629008799791336
159,0.15674133598804474
160,0.15034453570842743
161,0.14416813850402832
162,0.1363196074962616
163,0.13235270977020264
164,0.12716911733150482
165,0.12117419391870499
166,0.11682471632957458
167,0.11180268973112106
168,0.10948537290096283
169,0.10703599452972412
170,0.10424268245697021
171,0.10302242636680603
172,0.10103261470794678
173,0.0983102023601532
174,0.09506476670503616
175,0.09130501747131348
176,0.08900287002325058
177,0.08778643608093262
178,0.08616326749324799
179,0.0841035395860672
180,0.08160601556301117
181,0.07921742647886276
182,0.07710380107164383
183,0.07482711225748062
184,0.0729510560631752
185,0.07177812606096268
186,0.07046019285917282
187,0.06896953284740448
188,0.06826251745223999
189,0.06713835895061493
190,0.06552088260650635
191,0.06348919868469238
192,0.06127721071243286
193,0.059168487787246704
194,0.05836163088679314
