step,loss
0,0.12554965913295746
1,1046.8314208984375
2,40.051639556884766
3,2.476102113723755
4,0.22833211719989777
5,0.116447314620018
6,0.11032844334840775
7,0.10905730724334717
8,0.10782972723245621
9,0.10701808333396912
10,0.10665172338485718
11,0.10642196983098984
12,0.10627742856740952
13,0.10635870695114136
14,0.10616883635520935
15,0.10613734275102615
16,0.10611468553543091
17,0.10608991235494614
18,0.10605764389038086
19,0.10601843148469925
20,0.10600040853023529
21,0.10599303245544434
22,0.10598823428153992
23,0.10598504543304443
24,0.10598082095384598
25,0.10597681999206543
26,0.10597467422485352
27,0.10597313195466995
28,0.10597139596939087
29,0.10597048699855804
30,0.10596951842308044
31,0.10596826672554016
32,0.10596692562103271
33,0.10596625506877899
34,0.10596419870853424
35,0.10596253722906113
36,0.10596058517694473
37,0.10595759749412537
38,0.10595221072435379
39,0.10594694316387177
40,0.10594102740287781
41,0.10593195259571075
42,0.10592447221279144
43,0.10591447353363037
44,0.10590246319770813
45,0.10588254034519196
46,0.10585792362689972
47,0.1058405190706253
48,0.10582485049962997
49,0.10580912977457047
50,0.1057758554816246
51,0.1057431697845459
52,0.10570651292800903
53,0.10567217320203781
54,0.1056460440158844
55,0.10560508072376251
56,0.10549889504909515
57,0.10535619407892227
58,0.10527028143405914
59,0.10516170412302017
60,0.10508114099502563
61,0.10503728687763214
62,0.10494603216648102
63,0.10487467050552368
64,0.10474850237369537
65,0.10464650392532349
66,0.10458517074584961
67,0.10452353954315186
68,0.10472285747528076
69,0.10440374910831451
70,0.10433246195316315
71,0.10425447672605515
72,0.10417905449867249
73,0.1040831133723259
74,0.1039968729019165
75,0.10383223742246628
76,0.10375106334686279
77,0.10363800823688507
78,0.10351875424385071
79,0.10330857336521149
80,0.10311456024646759
81,0.10294695943593979
82,0.1027226373553276
83,0.10258615761995316
84,0.10244423151016235
85,0.10233096778392792
86,0.1020926684141159
87,0.10189598798751831
88,0.10159793496131897
89,0.10146895051002502
90,0.10127460956573486
91,0.10116708278656006
92,0.10106702148914337
93,0.10089486837387085
94,0.10064278542995453
95,0.10056199133396149
96,0.10024858266115189
97,0.10009763389825821
98,0.09993258118629456
99,0.09972354769706726
100,0.09950447082519531
101,0.09930144250392914
102,0.099141925573349
103,0.09895901381969452
104,0.09874897450208664
105,0.09850452840328217
106,0.0982719361782074
107,0.09787894785404205
108,0.09766803681850433
109,0.09750145673751831
110,0.09734810888767242
111,0.09723871946334839
112,0.09700800478458405
113,0.09680426120758057
114,0.09666277468204498
115,0.09650219231843948
116,0.0967925637960434
117,0.09632422775030136
118,0.09625586867332458
119,0.0962018221616745
120,0.0961209237575531
121,0.09600111842155457
122,0.09590829908847809
123,0.09573493897914886
124,0.09562428295612335
125,0.09547778964042664
126,0.09538578987121582
127,0.09525652229785919
128,0.0958470031619072
129,0.0950191393494606
130,0.09487401694059372
131,0.09473894536495209
132,0.09461076557636261
133,0.09448257088661194
134,0.09424254298210144
135,0.09453875571489334
136,0.09385855495929718
137,0.09372152388095856
138,0.09359923005104065
139,0.09345116466283798
140,0.09323426336050034
141,0.09302309155464172
142,0.09289516508579254
143,0.09275340288877487
144,0.09260894358158112
145,0.09238432347774506
146,0.0920199602842331
147,0.09173250198364258
148,0.09154640138149261
149,0.0913529098033905
150,0.09110154211521149
151,0.09088583290576935
152,0.09075968712568283
153,0.09055935591459274
154,0.09043820202350616
155,0.09036166220903397
156,0.09027699381113052
157,0.09014034271240234
158,0.08986401557922363
159,0.08955466747283936
160,0.08930272608995438
161,0.08919777721166611
162,0.08904709666967392
163,0.08894217759370804
164,0.08884982764720917
165,0.0886305421590805
166,0.08839836716651917
167,0.08813357353210449
168,0.08787522464990616
169,0.08764354139566422
170,0.08742771297693253
171,0.08720351755619049
172,0.08694252371788025
173,0.08676392585039139
174,0.08660780638456345
175,0.0863836258649826
176,0.08599897474050522
177,0.09204699099063873
178,0.08565758913755417
179,0.08524593710899353
180,0.08508941531181335
181,0.08493800461292267
182,0.0847117081284523
183,0.08446916192770004
184,0.084156334400177
185,0.08388030529022217
186,0.08371517062187195
187,0.08360238373279572
188,0.08344539999961853
189,0.08313382416963577
190,0.0829099789261818
191,0.08257964253425598
192,0.08239366859197617
193,0.08225400745868683
194,0.08199876546859741
