step,loss
0,3039.13623046875
1,3038.587646484375
2,3033.8310546875
3,3030.47998046875
4,3036.23193359375
5,3021.398193359375
6,3019.708740234375
7,3014.251220703125
8,3007.75341796875
9,3001.35107421875
10,3001.98095703125
11,2961.06689453125
12,2940.9521484375
13,2926.510986328125
14,2897.106689453125
15,2920.326171875
16,2863.98583984375
17,2890.219482421875
18,2823.697509765625
19,2810.28369140625
20,2763.023193359375
21,2724.930419921875
22,2700.820068359375
23,2680.89453125
24,2667.183349609375
25,2641.371337890625
26,2618.50634765625
27,2597.239990234375
28,2534.900146484375
29,2521.47265625
30,2433.6083984375
31,2406.935302734375
32,2330.15576171875
33,2298.186279296875
34,2210.6279296875
35,2117.507080078125
36,2061.989013671875
37,2183.0458984375
38,1985.7109375
39,1934.4334716796875
40,1849.200439453125
41,1774.434326171875
42,1669.408447265625
43,1701.4703369140625
44,1526.3336181640625
45,1462.39013671875
46,1378.8780517578125
47,1272.7923583984375
48,1133.5301513671875
49,1061.34814453125
50,1119.84716796875
51,1007.4984130859375
52,986.6331176757812
53,958.8924560546875
54,898.4480590820312
55,839.1797485351562
56,796.2056274414062
57,765.0523071289062
58,719.9865112304688
59,683.3750610351562
60,634.0865478515625
61,590.5304565429688
62,568.9343872070312
63,551.1952514648438
64,519.5564575195312
65,482.64202880859375
66,448.77398681640625
67,414.17572021484375
68,383.51190185546875
69,353.6898193359375
70,318.12274169921875
71,288.7987976074219
72,266.6241760253906
73,244.20846557617188
74,219.3966827392578
75,205.90029907226562
76,199.05636596679688
77,189.42147827148438
78,178.8010711669922
79,166.390380859375
80,154.86776733398438
81,146.3602752685547
82,136.9481658935547
83,125.5235366821289
84,117.82210540771484
85,112.64877319335938
86,108.06616973876953
87,101.23757934570312
88,95.4213638305664
89,91.26390075683594
90,87.76239776611328
91,81.84577941894531
92,74.36769104003906
93,69.4072036743164
94,65.99845886230469
95,61.986412048339844
96,58.89609146118164
97,56.57026290893555
98,53.88252258300781
99,51.45156478881836
100,51.45156478881836
