step,loss
331,1.1962721657710063e-07
332,1.182133075872116e-07
333,1.168189029954192e-07
334,1.1561512991420386e-07
335,1.1429771973325842e-07
336,1.137781424631612e-07
337,1.1306611469308336e-07
338,1.122331951819433e-07
339,1.1169232294605536e-07
340,1.109515750385981e-07
341,1.1002732236420343e-07
342,1.0899886149218219e-07
343,1.0840023634273166e-07
344,1.076959534884736e-07
345,1.0695505636704183e-07
346,1.0655142546056595e-07
347,1.0595138633107126e-07
348,1.0510961345744363e-07
349,1.0418335705253412e-07
350,1.0365371139187118e-07
351,1.0300843200639065e-07
352,1.0229010172224662e-07
353,1.0172215780812621e-07
354,1.0090608526525102e-07
355,9.998922934073562e-08
356,9.916039545032618e-08
357,9.864901784339963e-08
358,9.801044598134467e-08
359,9.736048411923548e-08
360,9.67012852015614e-08
361,9.614043960937124e-08
362,9.547844115331827e-08
363,9.495190766983796e-08
364,9.442118198421667e-08
365,9.375199994110517e-08
366,9.294857505892651e-08
367,9.209399820520048e-08
368,9.127271027864481e-08
369,9.067622386282892e-08
370,9.004207157659039e-08
371,8.96407215122963e-08
372,8.924403971377615e-08
373,8.890513925052801e-08
374,8.852246935475705e-08
375,8.80553017168495e-08
376,8.755962710438325e-08
377,8.705298881750423e-08
378,8.650357585793245e-08
379,8.599014478249956e-08
380,8.57366657669445e-08
381,8.542120610854909e-08
382,8.50556673981373e-08
383,8.481085700395852e-08
384,8.448721899867451e-08
385,8.413647378802125e-08
386,8.387983996271942e-08
387,8.350266966772324e-08
388,8.300161624674729e-08
389,8.255189243300265e-08
390,8.208461821368473e-08
391,8.158967546023632e-08
392,8.09847477967196e-08
393,8.029331155512409e-08
394,7.982911398585202e-08
395,7.926102796318446e-08
396,7.884444386263567e-08
397,7.840604610009905e-08
398,7.790048783817838e-08
399,7.722889705519265e-08
400,7.643167521109717e-08
401,7.553194336651359e-08
402,7.505357757509046e-08
403,7.440545601866688e-08
404,7.382769240393827e-08
405,7.354216791100043e-08
406,7.3219773355504e-08
407,7.288853964837472e-08
408,7.25392297340477e-08
409,7.219399833502393e-08
410,7.1891562924975e-08
411,7.166221394072636e-08
412,7.140450009046617e-08
413,7.111597710718343e-08
414,7.072416963183059e-08
415,7.028200599279444e-08
416,6.978380184818889e-08
417,6.933902341188514e-08
418,6.894075710306424e-08
419,6.856143386357871e-08
420,6.817433018113661e-08
421,6.769751337287744e-08
422,6.712002686981577e-08
423,6.665349161494305e-08
424,6.608839697719304e-08
425,6.580616940254913e-08
426,6.541706909501954e-08
427,6.503670135771245e-08
428,6.467949020816377e-08
429,6.421409892709562e-08
430,6.36136121556774e-08
431,6.306108701892299e-08
432,6.276222563883493e-08
433,6.235961791389855e-08
434,6.189860357608268e-08
435,6.139970309959608e-08
436,6.097995708387316e-08
437,6.05029697453574e-08
438,6.0106700061624e-08
439,5.970960614831711e-08
440,5.939682168332183e-08
441,5.9097342131053665e-08
442,5.874683139950321e-08
443,5.845867434572938e-08
444,5.812472636534949e-08
445,5.770561628537507e-08
446,5.724901797066195e-08
447,5.6804672965427017e-08
448,5.653359735902086e-08
449,5.619286014280078e-08
450,5.5956967059955787e-08
451,5.5745676519336484e-08
452,5.5453551084383434e-08
453,5.510438683131724e-08
454,5.46838236914482e-08
455,5.434232264178718e-08
456,5.3953495893210857e-08
457,5.3634394703294674e-08
458,5.326707253061613e-08
459,5.287008519871961e-08
460,5.24666425860687e-08
461,5.215010645542861e-08
462,5.1819029067701194e-08
463,5.1485582019950016e-08
464,5.12628481885713e-08
465,5.094828736673662e-08
466,5.051163753932997e-08
467,5.0043464483451316e-08
468,4.9622446596231384e-08
469,4.920158147569964e-08
470,4.87407803007045e-08
471,4.840425660290748e-08
472,4.8057469115292406e-08
473,4.765040984011648e-08
474,4.725497149138391e-08
475,4.688919474915565e-08
476,4.6509828877105974e-08
477,4.6160568700770455e-08
478,4.5796266334718894e-08
479,4.554078714136267e-08
480,4.521955077052553e-08
481,4.4893617712205014e-08
482,4.469291425834854e-08
483,4.445053392032605e-08
484,4.4179127911547766e-08
485,4.394119912376482e-08
486,4.364483530139296e-08
487,4.327938185610947e-08
488,4.28654587381061e-08
489,4.244117235430167e-08
490,4.2192784377448334e-08
491,4.184296997777892e-08
492,4.150599863805837e-08
493,4.131608832835809e-08
494,4.105499940010304e-08
495,4.075318926766158e-08
496,4.0483211449782175e-08
497,4.034386336115858e-08
498,4.013003263025894e-08
499,3.990382424490235e-08
500,3.9648867300456914e-08
501,3.9418612374220174e-08
502,3.9094143033935325e-08
503,3.867402043056245e-08
504,3.843865314934192e-08
505,3.8188325390819955e-08
506,3.8009577707498465e-08
507,3.779781465595988e-08
508,3.756392885634341e-08
509,3.727805264475137e-08
510,3.689410377205604e-08
511,3.641779144913926e-08
512,3.604799658774027e-08
513,3.583323504585678e-08
514,3.562334427442693e-08
515,3.55859945955217e-08
516,3.552230509740184e-08
517,3.5409801313335265e-08
518,3.5236976003716336e-08
519,3.507072321440319e-08
520,3.499537726270319e-08
521,3.489318700644617e-08
522,3.473711984725014e-08
523,3.4530348358430274e-08
524,3.428434425245541e-08
525,3.400794668095841e-08
526,3.3697510559704824e-08
527,3.3386186260031536e-08
528,3.3263603427258204e-08
529,3.306472251551895e-08
530,3.280874238953402e-08
531,3.2605598221380205e-08
532,3.2382455827928425e-08
533,3.213456167827644e-08
