epoch,total_loss,mse_0,mse_b,mse_f
0,0.2841629087924957,0.6359385848045349,0.016789086163043976,0.0029331559780985117
1,0.4245533347129822,0.6200161576271057,0.14870741963386536,0.07355774939060211
2,0.3196711540222168,0.6162475347518921,0.051453810185194016,0.03670002892613411
3,0.2681170701980591,0.6208183765411377,0.0012770851608365774,0.004852787591516972
4,0.34348058700561523,0.6366223096847534,0.06459632515907288,0.0013351059751585126
5,0.3576541543006897,0.6414340734481812,0.07114527374505997,0.0018114983104169369
6,0.36215683817863464,0.6439832448959351,0.06970517337322235,0.0018388989847153425
7,0.3200114667415619,0.6331527233123779,0.030604127794504166,0.00022860812896396965
8,0.2871035933494568,0.6212720274925232,0.001395723782479763,0.003336441470310092
9,0.296877384185791,0.6161885261535645,0.00972724799066782,0.01341452356427908
10,0.33488088846206665,0.615724503993988,0.041524093598127365,0.026886379346251488
11,0.34620970487594604,0.6154940128326416,0.04720739647746086,0.029419751837849617
12,0.3567415177822113,0.615871787071228,0.05087416246533394,0.030413208529353142
13,0.36130380630493164,0.616742730140686,0.04921671748161316,0.03105079010128975
14,0.3481197953224182,0.6175501346588135,0.03162501007318497,0.028106946498155594
15,0.32982173562049866,0.6191449761390686,0.009733271785080433,0.022207967936992645
16,0.32439735531806946,0.6223618388175964,3.9412378100678325e-05,0.015940356999635696
17,0.3391660153865814,0.6283132433891296,0.0086064413189888,0.0101141557097435
18,0.362517386674881,0.6362079381942749,0.022852763533592224,0.006936314981430769
19,0.37419408559799194,0.6415817141532898,0.026125581935048103,0.006213513668626547
20,0.38768425583839417,0.6498610973358154,0.029049895703792572,0.005450512748211622
21,0.3995232582092285,0.6565423607826233,0.03176276013255119,0.004648663103580475
22,0.39688539505004883,0.6551012396812439,0.024939727038145065,0.005633134860545397
23,0.38293522596359253,0.6462764143943787,0.01087852381169796,0.009748484939336777
24,0.37243595719337463,0.6353043913841248,0.0009215301834046841,0.017847726121544838
25,0.37553930282592773,0.6265234351158142,0.002416701056063175,0.029478179290890694
26,0.3932645618915558,0.6217440366744995,0.014998742379248142,0.043006785213947296
27,0.40802887082099915,0.6207101941108704,0.024088304489850998,0.04886573553085327
