step,loss
0,385.7107238769531
1,376.6221923828125
2,356.9741516113281
3,346.51007080078125
4,339.00347900390625
5,269.1466064453125
6,672.13916015625
7,254.7846221923828
8,242.38536071777344
9,228.15611267089844
10,215.01170349121094
11,184.24871826171875
12,162.59588623046875
13,83.07830810546875
14,75.77053833007812
15,75.29043579101562
16,73.99645233154297
17,72.57840728759766
18,72.33846282958984
19,72.16533660888672
20,71.7493896484375
21,70.69823455810547
22,68.86034393310547
23,66.0262451171875
24,61.36145782470703
25,56.3623161315918
26,53.770240783691406
27,64.15982055664062
28,50.91929626464844
29,49.87054443359375
30,49.2323112487793
31,47.88436508178711
32,47.21658706665039
33,45.934574127197266
34,45.222267150878906
35,44.84842300415039
36,44.27932357788086
37,43.77158737182617
38,44.05944061279297
39,42.86381912231445
40,42.52786636352539
41,42.12102127075195
42,41.999229431152344
43,41.95401382446289
44,41.861209869384766
45,41.522911071777344
46,353617641472.0
47,39156052.0
48,inf
49,1.0755607499722021e+31
50,nan
51,nan
52,nan
53,nan
54,nan
55,nan
56,nan
57,nan
58,nan
59,nan
60,nan
61,nan
62,nan
63,nan
64,nan
65,nan
66,nan
67,nan
68,nan
69,nan
70,nan
71,nan
72,nan
73,nan
74,nan
75,nan
76,nan
77,nan
78,nan
79,nan
80,nan
81,nan
82,nan
83,nan
84,nan
85,nan
86,nan
87,nan
88,nan
89,nan
90,nan
91,nan
92,nan
93,nan
94,nan
95,nan
96,nan
97,nan
98,nan
99,nan
100,nan
