epoch,total_loss,mse_0,mse_b,mse_f
0,0.5528276562690735,0.32066214084625244,0.4334586560726166,0.04059089720249176
1,27.539873123168945,3.347886562347412,21.727664947509766,14.1231689453125
2,0.8132013082504272,0.7555585503578186,0.5493277907371521,0.02952248603105545
3,0.9607656598091125,0.27153632044792175,0.8576288223266602,0.03874963894486427
4,1.2087854146957397,0.2554222345352173,1.1128146648406982,0.03364597633481026
5,0.2514163553714752,0.4046928882598877,0.1138559877872467,0.0020092837512493134
6,0.6353449821472168,0.7309111952781677,0.3777570128440857,0.011806531809270382
7,1.4738271236419678,0.9344503879547119,1.1214340925216675,0.06668452173471451
8,0.8272769451141357,0.7849624752998352,0.5388586521148682,0.028966248035430908
9,0.18799908459186554,0.4702873229980469,0.019618293270468712,0.0077413953840732574
10,1.2347155809402466,0.26677244901657104,1.1268932819366455,0.04531022906303406
11,1.8544249534606934,0.24531212449073792,1.7411905527114868,0.08220439404249191
12,0.917611837387085,0.3112221956253052,0.7907308340072632,0.051033031195402145
13,0.2153714895248413,0.5135515332221985,0.013057531788945198,0.04804156348109245
14,0.9828481674194336,0.8438001871109009,0.6483190655708313,0.05777498334646225
15,1.8577847480773926,1.035908818244934,1.4377412796020508,0.07134082168340683
16,1.372300624847412,0.9314751625061035,0.9994295239448547,0.03299960494041443
17,0.45924219489097595,0.664807915687561,0.19159750640392303,0.015708019956946373
18,0.25091761350631714,0.41453924775123596,0.07918549329042435,0.014703367836773396
19,0.8098261952400208,0.2706106901168823,0.6927555203437805,0.017471695318818092
20,1.3322746753692627,0.22286927700042725,1.2264816761016846,0.03469845652580261
21,1.2357337474822998,0.22920262813568115,1.1237459182739258,0.035787999629974365
22,0.7263455986976624,0.2785510718822479,0.5958124995231628,0.016535501927137375
23,0.3037239909172058,0.3783392310142517,0.1284760683774948,0.006536157801747322
24,0.2609381079673767,0.5215445160865784,0.0107552669942379,0.026828406378626823
