epoch,total_loss,mse_0,mse_f
0,97.57037353515625,0.21014617383480072,97.32169342041016
1,1015.9473266601562,0.16625282168388367,1015.6605834960938
2,135.56849670410156,0.1677631139755249,135.2542724609375
3,26.05721664428711,0.1809103935956955,25.704254150390625
4,122.21963500976562,0.19685298204421997,121.85794830322266
5,122.34890747070312,0.21044772863388062,122.01087188720703
6,69.79239654541016,0.22369739413261414,69.47484588623047
7,27.492597579956055,0.23814326524734497,27.17728042602539
8,6.8949666023254395,0.25364235043525696,6.564781188964844
9,1.021005630493164,0.26943784952163696,0.6651363968849182
10,2.3717002868652344,0.28468388319015503,1.9856667518615723
11,5.5878424644470215,0.2984374463558197,5.172789573669434
12,7.33093786239624,0.30968713760375977,6.892927169799805
13,6.9065842628479,0.3175849914550781,6.455260753631592
14,5.966368198394775,0.32156890630722046,5.5133137702941895
15,6.16966438293457,0.3213094174861908,5.726996898651123
16,6.857085227966309,0.3167888820171356,6.435840606689453
17,6.050605773925781,0.3085694909095764,5.65849494934082
18,3.5915961265563965,0.297828733921051,3.2312886714935303
19,1.278437614440918,0.2860237658023834,0.9477138519287109
20,0.5240113139152527,0.2744954228401184,0.2175462543964386
21,1.1598371267318726,0.26425495743751526,0.8712974190711975
22,2.047105312347412,0.2559416890144348,1.7705819606781006
23,2.22955322265625,0.24983757734298706,1.9602067470550537
24,1.6009159088134766,0.24588245153427124,1.3351247310638428
25,0.7970293760299683,0.24369364976882935,0.5323185324668884
26,0.5491055250167847,0.24261443316936493,0.28400540351867676
27,1.0037264823913574,0.24182957410812378,0.7376022338867188
28,1.6008070707321167,0.24058185517787933,1.3336132764816284
29,1.710047721862793,0.23844917118549347,1.4419790506362915
30,1.334847331047058,0.23553694784641266,1.0659841299057007
31,1.0210366249084473,0.23246823251247406,0.75115966796875
32,1.1507635116577148,0.2301807403564453,0.8794121146202087
33,1.5224246978759766,0.2296089082956314,1.2490769624710083
34,1.6601526737213135,0.2313576638698578,1.3843204975128174
35,1.3972511291503906,0.23549844324588776,1.1184229850769043
36,1.0156424045562744,0.2415621131658554,0.7332335710525513
37,0.856509268283844,0.24870456755161285,0.569980263710022
38,0.9400030374526978,0.2559758722782135,0.6490868330001831
39,1.0168347358703613,0.2626115083694458,0.721664309501648
40,0.9112364649772644,0.2682413160800934,0.612245500087738
41,0.7070720195770264,0.2729363441467285,0.4047340750694275
42,0.598956823348999,0.2770968973636627,0.2935270071029663
43,0.6535521745681763,0.2812543213367462,0.3449312448501587
44,0.7628951668739319,0.2858699560165405,0.45064374804496765
45,0.7916155457496643,0.29118937253952026,0.4750838875770569
46,0.719646692276001,0.2971839904785156,0.3981667459011078
47,0.6372991800308228,0.3035793900489807,0.31038612127304077
48,0.6293836236000061,0.30995166301727295,0.29688966274261475
49,0.6864701509475708,0.3158600628376007,0.34863919019699097
50,0.7302931547164917,0.3209800720214844,0.3876873552799225
51,0.7091696858406067,0.32519611716270447,0.36249223351478577
52,0.6488920450210571,0.328623503446579,0.29877468943595886
53,0.6104899644851685,0.3315565288066864,0.25732651352882385
54,0.618367075920105,0.33436623215675354,0.262243390083313
55,0.6420854330062866,0.33738601207733154,0.28281426429748535
56,0.6396912932395935,0.3408198356628418,0.27692270278930664
57,0.6045179963111877,0.344695508480072,0.23788471519947052
58,0.566200852394104,0.3488726019859314,0.19545544683933258
59,0.5531600713729858,0.3530993163585663,0.1782662272453308
60,0.5624788999557495,0.35710155963897705,0.18363024294376373
61,0.5685105323791504,0.3606776297092438,0.18606960773468018
62,0.5552241206169128,0.36376821994781494,0.16960079967975616
63,0.5326019525527954,0.3664775788784027,0.14411556720733643
64,0.5210051536560059,0.36903947591781616,0.12978039681911469
65,0.5264617800712585,0.37174177169799805,0.13239125907421112
66,0.5362756848335266,0.37483641505241394,0.13905541598796844
67,0.5363075733184814,0.3784649670124054,0.13552707433700562
68,0.5268848538398743,0.38262221217155457,0.12214066833257675
69,0.5197839736938477,0.3871685564517975,0.11078215390443802
70,0.5227198600769043,0.39188510179519653,0.10933762043714523
71,0.5309439301490784,0.3965533673763275,0.11323066055774689
72,0.5346369743347168,0.40103164315223694,0.11275429278612137
73,0.5311223268508911,0.4053018391132355,0.10524480789899826
74,0.5267142057418823,0.4094699025154114,0.096928671002388
75,0.5276513695716858,0.41372203826904297,0.09389124810695648
76,0.5327315926551819,0.4182538390159607,0.09476848691701889
77,0.5361048579216003,0.42319944500923157,0.09359609335660934
78,0.5351202487945557,0.42858588695526123,0.08769339323043823
79,0.5329994559288025,0.43432557582855225,0.08034468442201614
80,0.5340076684951782,0.440250426530838,0.0759463757276535
81,0.5381531715393066,0.4461708664894104,0.07466092705726624
82,0.5419223308563232,0.45194125175476074,0.07309721410274506
83,0.5431948304176331,0.4575052559375763,0.06918564438819885
84,0.5436177253723145,0.4629073143005371,0.06453884392976761
85,0.5459116697311401,0.4682668149471283,0.06177825108170509
86,0.5503059029579163,0.4737262725830078,0.061012573540210724
87,0.5546793937683105,0.4793950915336609,0.060026682913303375
88,0.5575906038284302,0.4853089451789856,0.05734675005078316
89,0.5599291324615479,0.4914185702800751,0.05390306934714317
90,0.5633637309074402,0.49761083722114563,0.05146127939224243
91,0.5680696368217468,0.5037525296211243,0.050313495099544525
92,0.5727344155311584,0.5097395777702332,0.04924051836133003
93,0.5764704942703247,0.5155341029167175,0.04739128425717354
94,0.5798690319061279,0.5211737751960754,0.045326463878154755
95,0.5839710235595703,0.526752769947052,0.04400623217225075
96,0.5888340473175049,0.532382607460022,0.04339127242565155
97,0.5936241149902344,0.5381481051445007,0.042573507875204086
98,0.5978568196296692,0.5440771579742432,0.04104426130652428
99,0.6019710898399353,0.5501334071159363,0.03927445411682129
100,0.6065917611122131,0.5562348365783691,0.0379619374871254
101,0.6116703152656555,0.5622895956039429,0.03714032471179962
102,0.6166664361953735,0.5682336688041687,0.03632700815796852
103,0.621360182762146,0.574056088924408,0.0353129580616951
104,0.6260967254638672,0.5798019170761108,0.03440377116203308
105,0.6312203407287598,0.5855520367622375,0.033872220665216446
106,0.6366029381752014,0.5913897156715393,0.03351660817861557
107,0.6418979167938232,0.5973681807518005,0.03294289484620094
108,0.6470502614974976,0.6034916043281555,0.03209236264228821
109,0.6523189544677734,0.6097172498703003,0.03126220032572746
110,0.657859206199646,0.6159766912460327,0.030668413266539574
111,0.6635188460350037,0.6222072839736938,0.030214983969926834
112,0.6691011190414429,0.6283784508705139,0.02973254583775997
113,0.6746468544006348,0.6345039010047913,0.029249779880046844
