epoch,total_loss,mse_b,mse_f
0,2310.17138671875,0.5311228036880493,2309.640380859375
1,2316.69580078125,0.1404653638601303,2316.555419921875
2,2323.49658203125,0.005240796133875847,2323.491455078125
3,2330.505615234375,0.0615544468164444,2330.444091796875
4,2337.582763671875,0.17195755243301392,2337.410888671875
5,2344.620849609375,0.2289448082447052,2344.391845703125
6,2351.605712890625,0.21956504881381989,2351.38623046875
7,2358.56396484375,0.1699879914522171,2358.39404296875
8,2365.5224609375,0.10821656137704849,2365.414306640625
9,2372.50146484375,0.05434555187821388,2372.447021484375
10,2379.51123046875,0.01965939998626709,2379.491455078125
11,2386.5546875,0.007833002135157585,2386.546875
12,2393.62890625,0.016629107296466827,2393.6123046875
13,2400.72705078125,0.039778932929039,2400.687255859375
14,2407.84033203125,0.06908891350030899,2407.771240234375
15,2414.95947265625,0.09669364988803864,2414.86279296875
16,2422.078125,0.11684079468250275,2421.961181640625
17,2429.192626953125,0.1266203671693802,2429.06591796875
18,2436.30126953125,0.12575450539588928,2436.175537109375
19,2443.405029296875,0.11589842289686203,2443.2890625
20,2450.504638671875,0.09984415769577026,2450.40478515625
21,2457.601806640625,0.08083683997392654,2457.52099609375
22,2464.69775390625,0.06206488981842995,2464.6357421875
23,2471.79345703125,0.04631074517965317,2471.7470703125
24,2478.888916015625,0.035709820687770844,2478.853271484375
25,2485.983642578125,0.03157378360629082,2485.9521484375
26,2493.077392578125,0.034289173781871796,2493.043212890625
27,2500.16845703125,0.04334436357021332,2500.125
28,2507.25537109375,0.05750126391649246,2507.19775390625
29,2514.3369140625,0.07505545020103455,2514.261962890625
30,2521.4130859375,0.0941225066781044,2521.31884765625
31,2528.482666015625,0.11290854215621948,2528.369873046875
32,2535.547119140625,0.12993283569812775,2535.417236328125
33,2542.606689453125,0.14418244361877441,2542.46240234375
34,2549.6630859375,0.15519292652606964,2549.5078125
35,2556.718017578125,0.163059264421463,2556.554931640625
36,2563.773193359375,0.1683882176876068,2563.604736328125
37,2570.8310546875,0.1722099930047989,2570.658935546875
38,2577.894287109375,0.17586137354373932,2577.718505859375
39,2584.966796875,0.18084563314914703,2584.785888671875
40,2592.051513671875,0.1886669248342514,2591.86279296875
41,2599.153564453125,0.2006443738937378,2598.952880859375
42,2606.27734375,0.21772830188274384,2606.0595703125
43,2613.427734375,0.2403527945280075,2613.1875
44,2620.609619140625,0.26836249232292175,2620.34130859375
45,2627.82763671875,0.30104267597198486,2627.526611328125
46,2635.085693359375,0.3372648358345032,2634.74853515625
47,2642.385498046875,0.3757336139678955,2642.009765625
48,2649.726318359375,0.41528549790382385,2649.31103515625
49,2657.103515625,0.455153226852417,2656.6484375
50,2664.509521484375,0.49512189626693726,2664.014404296875
51,2671.9326171875,0.5355592370033264,2671.39697265625
52,2679.359619140625,0.5773343443870544,2678.7822265625
53,2686.7783203125,0.6216614246368408,2686.15673828125
54,2694.177734375,0.6699068546295166,2693.5078125
55,2701.548583984375,0.7234019637107849,2700.8251953125
56,2708.88671875,0.7832876443862915,2708.103515625
57,2716.1904296875,0.8504078984260559,2715.340087890625
58,2723.458740234375,0.9252551198005676,2722.533447265625
59,2730.6943359375,1.0079671144485474,2729.686279296875
60,2737.902099609375,1.0983706712722778,2736.8037109375
61,2745.08837890625,1.1960572004318237,2743.892333984375
62,2752.260986328125,1.3004714250564575,2750.96044921875
63,2759.429443359375,1.4109961986541748,2758.0185546875
64,2766.603759765625,1.5270098447799683,2765.07666015625
65,2773.79443359375,1.647902250289917,2772.146484375
66,2781.013916015625,1.7730456590652466,2779.240966796875
67,2788.270751953125,1.9017244577407837,2786.369140625
68,2795.57373046875,2.0330440998077393,2793.540771484375
69,2802.92724609375,2.1658449172973633,2800.761474609375
70,2810.3330078125,2.29866361618042,2808.034423828125
71,2817.78662109375,2.4297726154327393,2815.35693359375
72,2825.280517578125,2.5573134422302246,2822.72314453125
73,2832.803466796875,2.67950701713562,2830.1240234375
74,2840.34375,2.794877767562866,2837.548828125
75,2847.886962890625,2.9024486541748047,2844.984619140625
76,2855.423095703125,3.0018703937530518,2852.421142578125
77,2862.94140625,3.0934536457061768,2859.847900390625
78,2870.436279296875,3.1781413555145264,2867.258056640625
79,2877.9033203125,3.257405996322632,2874.64599609375
80,2885.341796875,3.3331217765808105,2882.0087890625
81,2892.75390625,3.4074149131774902,2889.346435546875
82,2900.14208984375,3.482511281967163,2896.65966796875
83,2907.513427734375,3.560579776763916,2903.952880859375
84,2914.875244140625,3.6435930728912354,2911.231689453125
85,2922.236083984375,3.73319673538208,2918.5029296875
86,2929.60693359375,3.830603837966919,2925.7763671875
87,2936.998291015625,3.936516523361206,2933.061767578125
88,2944.421630859375,4.05108642578125,2940.37060546875
89,2951.888916015625,4.173913478851318,2947.715087890625
90,2959.41064453125,4.304091930389404,2955.1064453125
91,2966.99658203125,4.440306663513184,2962.556396484375
92,2974.654541015625,4.580970764160156,2970.073486328125
93,2982.3896484375,4.724408149719238,2977.665283203125
94,2990.2021484375,4.869035720825195,2985.3330078125
95,2998.088623046875,5.013512134552002,2993.0751953125
96,3006.039306640625,5.156826972961426,3000.882568359375
97,3014.0400390625,5.298321723937988,3008.74169921875
98,3022.072265625,5.437653064727783,3016.634521484375
99,3030.113525390625,5.574717998504639,3024.538818359375
100,3038.141357421875,5.709566116333008,3032.431884765625
101,3046.1357421875,5.842350006103516,3040.29345703125
102,3054.08154296875,5.9732842445373535,3048.108154296875
103,3061.967041015625,6.102656841278076,3055.864501953125
104,3069.79052734375,6.230849742889404,3063.5595703125
105,3077.55322265625,6.358379364013672,3071.19482421875
106,3085.262939453125,6.485926151275635,3078.777099609375
107,3092.931640625,6.614353656768799,3086.3173828125
108,3100.572509765625,6.744715213775635,3093.827880859375
109,3108.19970703125,6.878243923187256,3101.321533203125
110,3115.825439453125,7.016305446624756,3108.80908203125
111,3123.46044921875,7.160318851470947,3116.300048828125
112,3131.109619140625,7.3116302490234375,3123.798095703125
113,3138.774169921875,7.471390724182129,3131.302734375
114,3146.449462890625,7.640454292297363,3138.80908203125
115,3154.12890625,7.819315433502197,3146.3095703125
116,3161.800048828125,8.008113861083984,3153.7919921875
117,3169.44873046875,8.206653594970703,3161.2421875
118,3177.062744140625,8.414443969726562,3168.648193359375
119,3184.62744140625,8.630711555480957,3175.996826171875
120,3192.134521484375,8.854413032531738,3183.280029296875
121,3199.576904296875,9.084210395812988,3190.49267578125
122,3206.951904296875,9.318449974060059,3197.633544921875
123,3214.259521484375,9.55514144897461,3204.704345703125
124,3221.5,9.791938781738281,3211.7080078125
125,3228.674072265625,10.026135444641113,3218.64794921875
126,3235.778076171875,10.254714965820312,3225.5234375
127,3242.802490234375,10.474469184875488,3232.328125
128,3249.729736328125,10.682233810424805,3239.047607421875
129,3256.533935546875,10.875127792358398,3245.65869140625
130,3263.18115234375,11.050745964050293,3252.13037109375
131,3269.63623046875,11.207283973693848,3258.428955078125
132,3275.86572265625,11.34357738494873,3264.522216796875
133,3281.844482421875,11.459046363830566,3270.385498046875
134,3287.5654296875,11.553596496582031,3276.01171875
135,3293.04052734375,11.627462387084961,3281.4130859375
136,3298.3076171875,11.681076049804688,3286.62646484375
137,3303.42822265625,11.715018272399902,3291.713134765625
138,3308.482177734375,11.730177879333496,3296.751953125
139,3313.541748046875,11.728109359741211,3301.813720703125
140,3318.6416015625,11.711142539978027,3306.930419921875
141,3323.745849609375,11.681912422180176,3312.06396484375
142,3328.75732421875,11.642587661743164,3317.11474609375
143,3333.57177734375,11.594470977783203,3321.977294921875
144,3338.138671875,11.53806209564209,3326.6005859375
145,3342.501953125,11.473512649536133,3331.0283203125
146,3346.80322265625,11.401169776916504,3335.402099609375
147,3351.243408203125,11.322295188903809,3339.921142578125
148,3355.99755859375,11.239484786987305,3344.758056640625
149,3361.116943359375,11.155603408813477,3349.96142578125
150,3366.47314453125,11.072230339050293,3355.40087890625
151,3371.76416015625,10.989828109741211,3360.7744140625
152,3376.611572265625,10.908578872680664,3365.702880859375
153,3380.707275390625,10.828739166259766,3369.87841796875
154,3383.904296875,10.75063419342041,3373.153564453125
155,3386.237060546875,10.674720764160156,3375.562255859375
156,3387.879638671875,10.601665496826172,3377.278076171875
157,3389.0908203125,10.532415390014648,3378.558349609375
158,3390.1533203125,10.468198776245117,3379.68505859375
159,3391.307373046875,10.410481452941895,3380.89697265625
160,3392.69091796875,10.36083984375,3382.330078125
161,3394.304443359375,10.320777893066406,3383.983642578125
162,3396.02783203125,10.29153823852539,3385.736328125
163,3397.689453125,10.273937225341797,3387.41552734375
164,3399.150390625,10.268197059631348,3388.882080078125
165,3400.364013671875,10.273841857910156,3390.090087890625
166,3401.39208984375,10.289658546447754,3391.1025390625
167,3402.375,10.31374740600586,3392.061279296875
168,3403.45556640625,10.343681335449219,3393.11181640625
169,3404.68701171875,10.376749038696289,3394.310302734375
170,3405.96875,10.410301208496094,3395.558349609375
171,3407.05517578125,10.442133903503418,3396.613037109375
172,3407.64208984375,10.470719337463379,3397.17138671875
173,3407.4755859375,10.49521255493164,3396.98046875
174,3406.427978515625,10.515313148498535,3395.91259765625
175,3404.5263671875,10.531150817871094,3393.9951171875
176,3401.93505859375,10.543280601501465,3391.391845703125
177,3398.914794921875,10.552749633789062,3388.362060546875
178,3395.759033203125,10.561153411865234,3385.197998046875
179,3392.7353515625,10.570663452148438,3382.164794921875
180,3390.030029296875,10.584017753601074,3379.446044921875
181,3387.723876953125,10.604433059692383,3377.119384765625
182,3385.81103515625,10.635464668273926,3375.175537109375
183,3384.25048828125,10.680778503417969,3373.56982421875
184,3383.020263671875,10.74385929107666,3372.2763671875
185,3382.12744140625,10.827661514282227,3371.2998046875
186,3381.57177734375,10.934233665466309,3370.637451171875
187,3381.27880859375,11.064332962036133,3370.21435546875
188,3381.06494140625,11.217143058776855,3369.847900390625
189,3380.673828125,11.390256881713867,3369.28369140625
190,3379.885986328125,11.580015182495117,3368.305908203125
191,3378.64599609375,11.782096862792969,3366.864013671875
192,3377.140869140625,11.991996765136719,3365.14892578125
193,3375.778564453125,12.205207824707031,3363.5732421875
194,3375.061279296875,12.41709041595459,3362.644287109375
195,3375.392822265625,12.622655868530273,3362.770263671875
196,3376.8779296875,12.816715240478516,3364.061279296875
197,3379.25244140625,12.994662284851074,3366.2578125
198,3382.0263671875,13.15351676940918,3368.872802734375
199,3384.742919921875,13.292487144470215,3371.450439453125
200,3387.140380859375,13.412787437438965,3373.7275390625
201,3389.130126953125,13.517004013061523,3375.613037109375
202,3390.668701171875,13.608382225036621,3377.060302734375
203,3391.62890625,13.690321922302246,3377.9384765625
204,3391.760986328125,13.766037940979004,3377.994873046875
205,3390.7822265625,13.83833122253418,3376.94384765625
206,3388.5400390625,13.909270286560059,3374.630859375
207,3385.100341796875,13.979852676391602,3371.12060546875
208,3380.693359375,14.049742698669434,3366.6435546875
209,3375.563720703125,14.117270469665527,3361.446533203125
210,3369.820556640625,14.179633140563965,3355.640869140625
211,3363.361328125,14.233254432678223,3349.128173828125
212,3355.939453125,14.274245262145996,3341.665283203125
213,3347.3271484375,14.298773765563965,3333.0283203125
214,3337.45556640625,14.303299903869629,3323.15234375
215,3326.44287109375,14.284819602966309,3312.157958984375
216,3314.5341796875,14.241296768188477,3300.29296875
217,3302.0283203125,14.172122955322266,3287.856201171875
218,3289.239013671875,14.078232765197754,3275.160888671875
219,3276.498046875,13.961936950683594,3262.5361328125
220,3264.17529296875,13.826567649841309,3250.3486328125
221,3252.686767578125,13.675996780395508,3239.0107421875
222,3242.45166015625,13.514205932617188,3228.9375
223,3233.79150390625,13.344995498657227,3220.446533203125
224,3226.806640625,13.171780586242676,3213.634765625
225,3221.297119140625,12.997525215148926,3208.299560546875
226,3216.772216796875,12.824806213378906,3203.947509765625
227,3212.578125,12.655963897705078,3199.922119140625
228,3208.07861328125,12.493180274963379,3195.58544921875
229,3202.82177734375,12.338444709777832,3190.4833984375
230,3196.60205078125,12.19353199005127,3184.408447265625
231,3189.41552734375,12.06008243560791,3177.35546875
232,3181.35107421875,11.939713478088379,3169.411376953125
233,3172.4921875,11.8341703414917,3160.657958984375
234,3162.877685546875,11.745429039001465,3151.13232421875
235,3152.537841796875,11.675727844238281,3140.862060546875
236,3141.5556640625,11.627443313598633,3129.92822265625
237,3130.100830078125,11.602900505065918,3118.498046875
238,3118.386962890625,11.604169845581055,3106.78271484375
239,3106.58349609375,11.632930755615234,3094.95068359375
240,3094.735107421875,11.69038200378418,3083.044677734375
241,3082.735107421875,11.777152061462402,3070.9580078125
242,3070.391357421875,11.893216133117676,3058.498046875
243,3057.543701171875,12.037751197814941,3045.505859375
244,3044.176025390625,12.208925247192383,3031.967041015625
245,3030.4453125,12.403738021850586,3018.04150390625
246,3016.62158203125,12.61805248260498,3004.00341796875
247,3002.97314453125,12.846986770629883,2990.126220703125
248,2989.695068359375,13.08547306060791,2976.609619140625
249,2976.893798828125,13.3287992477417,2963.56494140625
250,2964.623779296875,13.572968482971191,2951.05078125
251,2952.9140625,13.814718246459961,2939.099365234375
252,2941.7763671875,14.051342964172363,2927.72509765625
253,2931.18603515625,14.280430793762207,2916.905517578125
254,2921.093505859375,14.499671936035156,2906.59375
255,2911.472412109375,14.706829071044922,2896.765625
256,2902.3603515625,14.899809837341309,2887.46044921875
257,2893.817138671875,15.07676887512207,2878.740478515625
258,2885.84619140625,15.236124038696289,2870.610107421875
259,2878.362060546875,15.37652587890625,2862.985595703125
260,2871.272705078125,15.496917724609375,2855.77587890625
261,2864.623779296875,15.596692085266113,2849.027099609375
262,2858.6533203125,15.675817489624023,2842.9775390625
263,2853.64208984375,15.734768867492676,2837.9072265625
264,2849.635986328125,15.774319648742676,2833.861572265625
265,2846.301025390625,15.795316696166992,2830.505615234375
266,2843.076171875,15.798641204833984,2827.277587890625
267,2839.498291015625,15.78535270690918,2823.712890625
268,2835.358154296875,15.756880760192871,2819.601318359375
269,2830.58740234375,15.715062141418457,2814.872314453125
270,2825.0546875,15.66214370727539,2809.392578125
271,2818.50048828125,15.600787162780762,2802.899658203125
272,2810.668212890625,15.533917427062988,2795.13427734375
273,2801.477294921875,15.464345932006836,2786.012939453125
