epoch,total_loss,mse_0,mse_f
0,2285.6064453125,0.21469824016094208,2285.19873046875
1,1803.166015625,0.12470295280218124,1802.94873046875
2,1185.6759033203125,0.13101297616958618,1185.379150390625
3,226.92269897460938,0.15638794004917145,226.60543823242188
4,39.30678939819336,0.18395358324050903,38.97654724121094
5,193.34750366210938,0.20902244746685028,193.00369262695312
6,259.71319580078125,0.23297637701034546,259.3453063964844
7,171.3240203857422,0.25779569149017334,170.91188049316406
8,53.14446258544922,0.28521108627319336,52.662261962890625
9,6.892136573791504,0.3149580657482147,6.317258358001709
10,51.302040100097656,0.3435939848423004,50.628936767578125
11,122.33684539794922,0.3650563657283783,121.58840942382812
12,141.94383239746094,0.37533900141716003,141.16256713867188
13,103.13968658447266,0.3754907250404358,102.36578369140625
14,48.91614532470703,0.36928313970565796,48.175418853759766
15,13.03740119934082,0.36052438616752625,12.34111499786377
16,1.6544036865234375,0.35188284516334534,1.0035722255706787
17,5.972384452819824,0.34479638934135437,5.362154006958008
18,15.817052841186523,0.33982864022254944,15.239946365356445
19,24.62831687927246,0.33704641461372375,24.076255798339844
20,29.43639373779297,0.33631330728530884,28.901649475097656
21,29.79572868347168,0.3373658061027527,29.271484375
22,26.631324768066406,0.33990758657455444,26.111841201782227
23,21.397735595703125,0.3436475396156311,20.878345489501953
24,15.529412269592285,0.348317414522171,15.006452560424805
25,10.142328262329102,0.35367774963378906,9.613049507141113
26,5.928723335266113,0.3595181107521057,5.391200542449951
27,3.1768484115600586,0.36565330624580383,2.6299026012420654
28,1.8538529872894287,0.3719196915626526,1.2969800233840942
29,1.7086536884307861,0.37817275524139404,1.1419538259506226
30,2.3733668327331543,0.3842923939228058,1.7974492311477661
31,3.452418804168701,0.3901831805706024,2.8682992458343506
32,4.574727535247803,0.39574965834617615,3.9838061332702637
33,5.4550580978393555,0.40093299746513367,4.858956813812256
34,5.923403739929199,0.4057084619998932,5.323821544647217
35,5.927750587463379,0.4100821614265442,5.326331615447998
36,5.515475273132324,0.41408801078796387,4.913695812225342
37,4.800327777862549,0.4177817404270172,4.199410915374756
38,3.924964666366577,0.42123404145240784,3.325828790664673
39,3.028010606765747,0.42452314496040344,2.431250810623169
40,2.2211217880249023,0.4277278184890747,1.6270185708999634
41,1.5776965618133545,0.43092185258865356,0.9862449169158936
42,1.1315641403198242,0.4341706335544586,0.5425150990486145
43,0.8825112581253052,0.4375287592411041,0.2954194247722626
44,0.8052710890769958,0.4410402178764343,0.21953929960727692
45,0.8596397638320923,0.4447389245033264,0.2745630443096161
46,1.0001115798950195,0.4486353099346161,0.41494929790496826
47,1.1822164058685303,0.4527265131473541,0.5962295532226562
48,1.364357352256775,0.457038551568985,0.7767407298088074
49,1.5151774883270264,0.46157243847846985,0.9251349568367004
50,1.614465355873108,0.46632224321365356,1.0212328433990479
51,1.6531656980514526,0.4712775945663452,1.056026577949524
52,1.6320865154266357,0.47642502188682556,1.0303832292556763
53,1.5597513914108276,0.4817487299442291,0.9528940916061401
54,1.4498977661132812,0.4872320592403412,0.8373697996139526
55,1.3188344240188599,0.49285686016082764,0.7001975178718567
56,1.182958960533142,0.4986046552658081,0.557856023311615
57,1.0567049980163574,0.5044568181037903,0.4248611629009247
58,0.9510931968688965,0.5103952288627625,0.3123144805431366
59,0.8729524612426758,0.5164026618003845,0.22712264955043793
60,0.8247776031494141,0.5224636197090149,0.17185212671756744
61,0.8051422834396362,0.5285657048225403,0.14513815939426422
62,0.8095827102661133,0.534703254699707,0.1425580233335495
63,0.8318657279014587,0.5408715009689331,0.15791083872318268
64,0.8650833368301392,0.5470543503761292,0.1843397617340088
65,0.9015536904335022,0.5532345175743103,0.2142236828804016
66,0.934664249420166,0.559411883354187,0.24096092581748962
67,0.9595880508422852,0.5655876994132996,0.25972431898117065
68,0.9736171364784241,0.571765124797821,0.2677956819534302
69,0.9761356711387634,0.5779480934143066,0.26454174518585205
70,0.9682725071907043,0.5841410160064697,0.25106871128082275
71,0.9524767398834229,0.5903494954109192,0.22979718446731567
72,0.9319895505905151,0.5965807437896729,0.20393362641334534
73,0.9102412462234497,0.6028417944908142,0.17687170207500458
74,0.8903277516365051,0.6091405153274536,0.151668980717659
75,0.8746277093887329,0.6154842972755432,0.13066649436950684
76,0.8645886182785034,0.6218799352645874,0.11527641117572784
77,0.8606889247894287,0.6283345222473145,0.10594357550144196
78,0.8625472784042358,0.6348551511764526,0.102255679666996
79,0.8691670894622803,0.641448438167572,0.10319163650274277
80,0.8792491555213928,0.6481086611747742,0.10745495557785034
81,0.8913027048110962,0.6548193097114563,0.11357709765434265
82,0.9036821126937866,0.6615853905677795,0.11989079415798187
83,0.9150031208992004,0.6684132814407349,0.12499411404132843
84,0.9243223667144775,0.6753053069114685,0.12793882191181183
85,0.931190550327301,0.6822613477706909,0.12827841937541962
86,0.935617208480835,0.6892802119255066,0.12602965533733368
87,0.9379851222038269,0.6963605880737305,0.12158544361591339
88,0.9389413595199585,0.7035008072853088,0.11560502648353577
89,0.9392634034156799,0.7106991410255432,0.10887999087572098
90,0.9397202730178833,0.7179542183876038,0.10219378769397736
91,0.9409573674201965,0.7252650856971741,0.0962057113647461
92,0.9434214234352112,0.7326319813728333,0.09137456119060516
93,0.9473272562026978,0.7400558590888977,0.08792464435100555
94,0.9526708126068115,0.7475395202636719,0.08585739880800247
95,0.9592799544334412,0.7550857663154602,0.08500348031520844
96,0.9668755531311035,0.7626926898956299,0.08509165793657303
97,0.9750885963439941,0.7703486680984497,0.08577995002269745
98,0.9834957718849182,0.7780459523200989,0.08666647225618362
99,0.9917149543762207,0.7857857346534729,0.0873725414276123
100,0.9994697570800781,0.7935702204704285,0.08761951327323914
101,1.0066176652908325,0.8014011979103088,0.08726119250059128
102,1.0131486654281616,0.8092794418334961,0.08628302067518234
103,1.019167184829712,0.8172059655189514,0.08478341996669769
104,1.024855375289917,0.8251815438270569,0.0829375833272934
105,1.0304330587387085,0.8332072496414185,0.08095695823431015
106,1.0361138582229614,0.8412835597991943,0.07904728502035141
107,1.0420749187469482,0.8494118452072144,0.07737624645233154
108,1.04843270778656,0.8575933575630188,0.07605160027742386
109,1.0552375316619873,0.8658289909362793,0.07511597871780396
110,1.06247878074646,0.8741186261177063,0.07455391436815262
111,1.070094347000122,0.8824588060379028,0.07430457323789597
112,1.0779833793640137,0.8908421397209167,0.07427443563938141
113,1.0860260725021362,0.8992626070976257,0.0743492916226387
114,1.0941011905670166,0.9077178239822388,0.07440827786922455
115,1.1021063327789307,0.9162079691886902,0.07434622943401337
116,1.1099739074707031,0.9247339367866516,0.07409283518791199
117,1.117678165435791,0.9332969188690186,0.07362125813961029
118,1.125234842300415,0.9418981671333313,0.07294657081365585
119,1.132691502571106,0.9505390524864197,0.07211659848690033
120,1.1401150226593018,0.9592209458351135,0.07119927555322647
121,1.1475777626037598,0.9679456949234009,0.07026801258325577
122,1.1551460027694702,0.9767153859138489,0.06938937306404114
123,1.1628684997558594,0.9855314493179321,0.06861402094364166
124,1.1707731485366821,0.9943946599960327,0.0679721087217331
125,1.1788634061813354,1.0033046007156372,0.06747153401374817
126,1.1871201992034912,1.0122592449188232,0.06709948927164078
127,1.1955071687698364,1.0212563276290894,0.06682608276605606
128,1.2039778232574463,1.0302939414978027,0.06661063432693481
129,1.2124855518341064,1.039371132850647,0.0664098858833313
130,1.220991849899292,1.0484880208969116,0.06618645787239075
131,1.2294719219207764,1.0576449632644653,0.06591510772705078
132,1.237917423248291,1.0668426752090454,0.06558594107627869
133,1.246335744857788,1.0760818719863892,0.0652041882276535
134,1.2547459602355957,1.0853627920150757,0.06478656828403473
135,1.2631747722625732,1.0946857929229736,0.06435675173997879
136,1.271648645401001,1.1040503978729248,0.06393943727016449
137,1.28019118309021,1.113456130027771,0.0635560154914856
138,1.288818597793579,1.1229020357131958,0.06322093307971954
139,1.297536015510559,1.1323860883712769,0.06293973326683044
140,1.3063403367996216,1.141906499862671,0.0627092495560646
141,1.3152201175689697,1.1514610052108765,0.06251901388168335
142,1.3241584300994873,1.1610467433929443,0.06235400214791298
143,1.3331376314163208,1.1706618070602417,0.06219784915447235
144,1.3421419858932495,1.1803045272827148,0.06203551962971687
145,1.351159930229187,1.189974308013916,0.06185600906610489
146,1.3601863384246826,1.1996710300445557,0.06165396422147751
147,1.3692212104797363,1.2093944549560547,0.06143011897802353
148,1.3782718181610107,1.2191458940505981,0.061190538108348846
149,1.3873469829559326,1.2289254665374756,0.06094467639923096
150,1.3964576721191406,1.238734245300293,0.06070355698466301
151,1.4056133031845093,1.2485729455947876,0.06047714874148369
152,1.414820671081543,1.2584421634674072,0.06027289852499962
153,1.4240820407867432,1.26834237575531,0.06009439378976822
154,1.433395504951477,1.278273344039917,0.059941064566373825
155,1.4427560567855835,1.2882354259490967,0.05980886518955231
156,1.4521557092666626,1.2982287406921387,0.05969110131263733
157,1.4615869522094727,1.3082536458969116,0.05958038195967674
158,1.4710428714752197,1.318310260772705,0.05946989730000496
159,1.4805188179016113,1.3283991813659668,0.05935477092862129
160,1.4900121688842773,1.338519811630249,0.0592326894402504
161,1.499524474143982,1.34867262840271,0.05910402163863182
162,1.5090583562850952,1.3588567972183228,0.05897138640284538
163,1.5186179876327515,1.3690720796585083,0.05883864685893059
164,1.5282074213027954,1.3793171644210815,0.05871022865176201
165,1.5378303527832031,1.3895907402038574,0.058589767664670944
166,1.5474886894226074,1.39989173412323,0.05847988277673721
167,1.557182788848877,1.4102184772491455,0.05838156118988991
168,1.5669108629226685,1.4205689430236816,0.05829431116580963
169,1.5766706466674805,1.4309420585632324,0.05821645259857178
170,1.586458683013916,1.441335678100586,0.05814587324857712
171,1.5962719917297363,1.4517494440078735,0.05808015540242195
172,1.6061081886291504,1.4621819257736206,0.058017779141664505
173,1.6159664392471313,1.4726330041885376,0.057957958430051804
174,1.6258457899093628,1.4831020832061768,0.057900793850421906
175,1.635746955871582,1.4935888051986694,0.057847216725349426
176,1.6456716060638428,1.504093885421753,0.05779864266514778
177,1.6556209325790405,1.5146175622940063,0.057756468653678894
178,1.6655961275100708,1.525160312652588,0.05772177129983902
179,1.675597906112671,1.5357229709625244,0.057694919407367706
180,1.685625433921814,1.546305537223816,0.05767553672194481
181,1.6956781148910522,1.5569089651107788,0.05766253545880318
182,1.7057547569274902,1.5675339698791504,0.05765422061085701
183,1.7158536911010742,1.5781807899475098,0.057648852467536926
184,1.7259732484817505,1.5888497829437256,0.05764482170343399
185,1.7361129522323608,1.599541425704956,0.057640910148620605
186,1.7462713718414307,1.6102548837661743,0.057636480778455734
187,1.756448745727539,1.62099027633667,0.057631541043519974
188,1.7666451930999756,1.631746768951416,0.057626720517873764
189,1.7768617868423462,1.6425241231918335,0.05762287601828575
190,1.7870984077453613,1.6533209085464478,0.057621221989393234
191,1.7973558902740479,1.664136290550232,0.05762284994125366
192,1.8076342344284058,1.674968957901001,0.0576288066804409
193,1.8179337978363037,1.6858181953430176,0.05763969570398331
194,1.828253149986267,1.696682095527649,0.057655978947877884
195,1.838592529296875,1.7075601816177368,0.05767778307199478
196,1.848950982093811,1.7184514999389648,0.05770500376820564
197,1.859328031539917,1.7293555736541748,0.05773763731122017
198,1.8697233200073242,1.7402716875076294,0.05777568742632866
199,1.8801363706588745,1.751199722290039,0.05781904235482216
200,1.890567421913147,1.7621397972106934,0.057867515832185745
201,1.9010164737701416,1.7730920314788818,0.05792127549648285
202,1.911483645439148,1.7840571403503418,0.057979922741651535
203,1.921968936920166,1.7950350046157837,0.058043222874403
204,1.9324724674224854,1.8060269355773926,0.05811058357357979
205,1.9429941177368164,1.817033290863037,0.05818143114447594
206,1.953533411026001,1.828054428100586,0.05825485661625862
207,1.964090347290039,1.839091420173645,0.058330100029706955
208,1.9746648073196411,1.850144624710083,0.058406297117471695
209,1.9852557182312012,1.8612140417099,0.058482855558395386
210,1.995863437652588,1.8723000288009644,0.05855937302112579
211,2.006488084793091,1.883402943611145,0.058635685592889786
212,2.017129421234131,1.8945220708847046,0.058711938560009
213,2.027787923812866,1.9056572914123535,0.058788444846868515
214,2.0384628772735596,1.916807770729065,0.058865759521722794
215,2.0491552352905273,1.9279731512069702,0.05894443392753601
216,2.0598652362823486,1.9391530752182007,0.05902497470378876
217,2.0705926418304443,1.9503463506698608,0.05910814553499222
218,2.0813372135162354,1.9615527391433716,0.0591941699385643
219,2.092099666595459,1.9727715253829956,0.05928352475166321
220,2.102879285812378,1.9840024709701538,0.059376370161771774
221,2.1136765480041504,1.995245337486267,0.05947292223572731
222,2.124490976333618,2.0064995288848877,0.05957314372062683
223,2.1353232860565186,2.017766237258911,0.05967697501182556
224,2.1461732387542725,2.0290451049804688,0.059784118086099625
225,2.157041072845459,2.0403366088867188,0.05989427864551544
226,2.1679270267486572,2.0516414642333984,0.06000710278749466
227,2.1788313388824463,2.062960386276245,0.06012208014726639
228,2.1897542476654053,2.074293851852417,0.060238633304834366
229,2.200695276260376,2.0856425762176514,0.060356151312589645
230,2.211655616760254,2.0970075130462646,0.06047413870692253
231,2.2226340770721436,2.108388662338257,0.06059208884835243
232,2.2336320877075195,2.1197872161865234,0.060709647834300995
233,2.2446491718292236,2.1312029361724854,0.060826629400253296
234,2.255685329437256,2.1426360607147217,0.06094292551279068
235,2.2667410373687744,2.1540868282318115,0.06105857342481613
236,2.277817487716675,2.165555477142334,0.061173826456069946
237,2.2889132499694824,2.1770410537719727,0.06128910183906555
238,2.300029993057251,2.188544511795044,0.06140453368425369
239,2.3111677169799805,2.2000648975372314,0.061520736664533615
240,2.322326183319092,2.211601972579956,0.0616379976272583
241,2.3335063457489014,2.223155975341797,0.061756644397974014
242,2.3447086811065674,2.234726905822754,0.06187698245048523
243,2.3559324741363525,2.24631404876709,0.06199900805950165
244,2.367178201675415,2.257918119430542,0.06212293729186058
245,2.3784472942352295,2.2695398330688477,0.06224856898188591
246,2.3897392749786377,2.2811789512634277,0.06237585470080376
