epoch,total_loss,mse_0,mse_b,mse_f
0,505.418212890625,0.14408932626247406,0.015941079705953598,0.12021556496620178
1,675.6549682617188,0.19807486236095428,0.802959144115448,1.3891392946243286
2,411.1628112792969,0.1203165352344513,0.0867195576429367,0.3149328827857971
3,399.1929626464844,0.11383379995822906,0.09994962066411972,0.5510193109512329
4,481.701904296875,0.13578127324581146,0.3730649948120117,1.1904964447021484
5,476.6252746582031,0.13477829098701477,0.3504372835159302,1.3506975173950195
6,424.300537109375,0.1216394379734993,0.172420471906662,1.337756633758545
7,382.1863098144531,0.11210346221923828,0.031338270753622055,1.338514804840088
8,372.9830017089844,0.11205126345157623,0.0046012853272259235,1.4015312194824219
9,390.5796813964844,0.11921636760234833,0.07308351248502731,1.4904470443725586
10,414.7867431640625,0.12746647000312805,0.16919183731079102,1.547263741493225
11,428.1416015625,0.13171307742595673,0.2326248586177826,1.5399974584579468
12,425.209716796875,0.13054311275482178,0.2420712560415268,1.4640532732009888
13,409.926025390625,0.1253175437450409,0.20736250281333923,1.3284255266189575
14,389.4744873046875,0.11831854283809662,0.1498938649892807,1.1508469581604004
15,370.3248596191406,0.11157520115375519,0.08978009968996048,0.9558730721473694
16,356.7424621582031,0.10643231123685837,0.04091763123869896,0.7701571583747864
17,350.6765441894531,0.10352812707424164,0.01050691306591034,0.6162868142127991
18,352.1324157714844,0.10291413962841034,0.00018057620036415756,0.5080800652503967
19,359.5700988769531,0.10418062657117844,0.007202382665127516,0.4482760727405548
20,370.3003845214844,0.10657593607902527,0.025450127199292183,0.4286595284938812
21,381.15679931640625,0.1091981828212738,0.047011848539114,0.43378475308418274
22,389.4548645019531,0.11126907169818878,0.06474727392196655,0.4479014575481415
23,393.6693115234375,0.11233294755220413,0.07431589812040329,0.46056434512138367
24,393.509033203125,0.11228490620851517,0.07457726448774338,0.46802812814712524
25,389.59771728515625,0.11128348857164383,0.06683151423931122,0.4717809557914734
26,383.0569152832031,0.10963232815265656,0.05372319743037224,0.47629764676094055
27,375.1537780761719,0.10767929255962372,0.03829357400536537,0.4870451092720032
28,367.06671142578125,0.10574869811534882,0.023343605920672417,0.5090225338935852
29,359.7596740722656,0.1041046679019928,0.01109480019658804,0.5458332896232605
