step,loss
0,0.30879685282707214
1,79.56130981445312
2,3.423900604248047
3,0.4528356194496155
4,0.3082820177078247
5,0.30225494503974915
6,0.30200067162513733
7,0.30198246240615845
8,0.3019747734069824
9,0.3019653558731079
10,0.3019588589668274
11,0.3019551634788513
12,0.3019505739212036
13,0.3019464313983917
14,0.3019421100616455
15,0.3019390106201172
16,0.30193889141082764
17,0.3019382953643799
18,0.30193808674812317
19,0.3019377887248993
20,0.3019373416900635
21,0.30193692445755005
22,0.30193543434143066
23,0.3019329309463501
24,0.3019293546676636
25,0.3019258975982666
26,0.3019232749938965
27,0.3019213080406189
28,0.3019171357154846
29,0.30191102623939514
30,0.30190151929855347
31,0.30188828706741333
32,0.30185967683792114
33,0.3017987608909607
34,0.30174505710601807
35,0.30171388387680054
36,0.3016834557056427
37,0.30166882276535034
38,0.30164244771003723
39,0.30159780383110046
40,0.30155324935913086
41,0.3014945089817047
42,0.3014256954193115
43,0.3013741374015808
44,0.301337331533432
45,0.30130666494369507
46,0.30119842290878296
47,0.3010752201080322
48,0.30093854665756226
49,0.30080288648605347
50,0.30072587728500366
51,0.3006919026374817
52,0.30066224932670593
53,0.3006319999694824
54,0.30058953166007996
55,0.30053600668907166
56,0.30044683814048767
57,0.3002854883670807
58,0.30013924837112427
59,0.3000151216983795
60,0.29994428157806396
61,0.29991909861564636
62,0.29990354180336
63,0.2998848855495453
64,0.29986628890037537
65,0.29984959959983826
66,0.2998120188713074
67,0.29977911710739136
68,0.2998825013637543
69,0.2997426688671112
70,0.2997242212295532
71,0.29970863461494446
72,0.2996874451637268
73,0.29965388774871826
74,0.2996295094490051
75,0.29956358671188354
76,0.29950258135795593
77,0.299426794052124
78,0.2993685007095337
79,0.29940125346183777
80,0.29933202266693115
81,0.2993192672729492
82,0.29929879307746887
83,0.299253910779953
84,0.29916366934776306
85,0.29903680086135864
86,0.29887840151786804
87,0.2987326681613922
88,0.2986210584640503
89,0.2985796332359314
90,0.29854485392570496
91,0.298480361700058
92,0.2983812093734741
93,0.29829323291778564
94,0.29818660020828247
95,0.29810816049575806
96,0.29805558919906616
97,0.2980307936668396
98,0.29802265763282776
99,0.2980074882507324
100,0.29799985885620117
101,0.29798638820648193
102,0.2979579269886017
103,0.29790258407592773
104,0.29779791831970215
105,0.29763296246528625
106,0.29749053716659546
107,0.29739996790885925
108,0.2973196506500244
109,0.29727184772491455
110,0.2972368001937866
111,0.29718518257141113
112,0.2971302270889282
113,0.29708826541900635
114,0.29703789949417114
115,0.29703420400619507
116,0.29697173833847046
117,0.29693731665611267
118,0.29689645767211914
119,0.2968391180038452
120,0.29675325751304626
121,0.29662638902664185
122,0.29699379205703735
123,0.29649123549461365
124,0.29642096161842346
125,0.29638588428497314
126,0.2963661551475525
127,0.2963466942310333
128,0.2963322401046753
129,0.2963240444660187
130,0.2963196933269501
131,0.2963100075721741
132,0.29630064964294434
133,0.2962856888771057
134,0.29626399278640747
135,0.2962229549884796
136,0.2961471974849701
137,0.29619070887565613
138,0.2960081994533539
139,0.2959386706352234
140,0.2958618700504303
141,0.2958002984523773
142,0.2957365810871124
143,0.2956681251525879
144,0.29562023282051086
145,0.29559990763664246
146,0.295570969581604
147,0.29553818702697754
148,0.295484721660614
149,0.2954216003417969
150,0.2954218089580536
151,0.2953527271747589
152,0.2953192889690399
153,0.2952887713909149
154,0.29524707794189453
155,0.29516908526420593
156,0.2949618101119995
157,0.2947966456413269
158,0.2946914732456207
159,0.2946433126926422
160,0.29462292790412903
161,0.2946060299873352
162,0.2946023643016815
163,0.2945753335952759
164,0.2945515513420105
165,0.29452359676361084
166,0.29449793696403503
167,0.29446154832839966
168,0.2944318652153015
169,0.294387549161911
170,0.29431846737861633
171,0.29422327876091003
172,0.2940874993801117
173,0.2939409613609314
174,0.2938184440135956
175,0.29373911023139954
176,0.2936877906322479
177,0.2936561405658722
178,0.2936374545097351
179,0.29362577199935913
180,0.29361844062805176
181,0.29361528158187866
182,0.293612003326416
183,0.29360431432724
184,0.29358166456222534
185,0.29354578256607056
186,0.2934788763523102
187,0.29349735379219055
188,0.293303519487381
189,0.293220579624176
190,0.2930872142314911
191,0.29302024841308594
192,0.29298216104507446
193,0.2929655909538269
194,0.29295870661735535
195,0.2929510772228241
196,0.2929418683052063
197,0.29293370246887207
198,0.2929237186908722
199,0.2929115891456604
200,0.2928919196128845
201,0.292851060628891
202,0.292789101600647
203,0.2926872670650482
204,0.2933351695537567
205,0.2925422489643097
206,0.2924604117870331
207,0.2924167513847351
208,0.29238927364349365
209,0.29237473011016846
210,0.2923542559146881
211,0.2923460006713867
212,0.2923412322998047
