step,loss
0,0.4473552107810974
1,0.44682806730270386
2,0.4467063248157501
3,0.4467006325721741
4,0.44668468832969666
5,0.44668328762054443
6,0.44667848944664
7,0.44667649269104004
8,0.446672648191452
9,0.44667017459869385
10,0.4466637372970581
11,0.44664812088012695
12,0.44662749767303467
13,0.4465944170951843
14,0.44655901193618774
15,0.4465077221393585
16,0.4464779198169708
17,0.4463876485824585
18,0.4463295638561249
19,0.4463030993938446
20,0.4462736248970032
21,0.44625282287597656
22,0.4462071657180786
23,0.44615882635116577
24,0.44609007239341736
25,0.4459780752658844
26,0.4458489716053009
27,0.4457516074180603
28,0.4456864595413208
29,0.4456150233745575
30,0.44547560811042786
31,0.4453698992729187
32,0.44521641731262207
33,0.4451231360435486
34,0.44501739740371704
35,0.4448404610157013
36,0.44460606575012207
37,0.44413506984710693
38,0.44370245933532715
39,0.44340118765830994
40,0.44325000047683716
41,0.44306308031082153
42,0.4423484206199646
43,0.44190001487731934
44,0.44158822298049927
45,0.44130194187164307
46,0.44108134508132935
47,0.4407161772251129
48,0.4399937093257904
49,0.4395878314971924
50,0.43944069743156433
51,0.4393777847290039
52,0.43931692838668823
53,0.43923404812812805
54,0.43912360072135925
55,0.4390697181224823
56,0.43901950120925903
57,0.4389898478984833
58,0.4389680027961731
59,0.4389303922653198
60,0.4388347864151001
61,0.4387890100479126
62,0.4386964440345764
63,0.43861520290374756
64,0.4385778307914734
65,0.43849965929985046
66,0.4383544921875
67,0.43817898631095886
68,0.4380236268043518
69,0.43790769577026367
70,0.4378509819507599
71,0.43779322504997253
72,0.43771350383758545
73,0.43764230608940125
74,0.4375782012939453
75,0.4374609589576721
76,0.43725675344467163
77,0.4370678663253784
78,0.4369778037071228
79,0.43685126304626465
80,0.4368043541908264
81,0.4367719292640686
82,0.43669044971466064
83,0.43651407957077026
84,0.43644511699676514
85,0.43627020716667175
86,0.4361494183540344
87,0.4360867142677307
88,0.4360317587852478
89,0.43593254685401917
90,0.43583258986473083
91,0.43573155999183655
92,0.4355626404285431
93,0.43534982204437256
94,0.43515628576278687
95,0.43502044677734375
96,0.4349592328071594
97,0.43493354320526123
98,0.434893399477005
99,0.43485116958618164
100,0.4348137378692627
101,0.43478477001190186
102,0.43474844098091125
103,0.4347144663333893
104,0.43467479944229126
105,0.43462875485420227
106,0.4345935583114624
107,0.4345625340938568
108,0.4344986081123352
109,0.43440720438957214
110,0.4343413710594177
111,0.4342537522315979
112,0.4341740310192108
113,0.4341620206832886
114,0.43414926528930664
115,0.43411335349082947
116,0.43410006165504456
117,0.4340657889842987
118,0.4340060353279114
119,0.4339290261268616
120,0.4338935613632202
121,0.43385717272758484
122,0.4338352680206299
123,0.4338253140449524
124,0.4337947368621826
125,0.43375545740127563
126,0.4337012469768524
127,0.43365228176116943
128,0.43356195092201233
129,0.43349599838256836
130,0.43343445658683777
131,0.43338221311569214
132,0.43335017561912537
133,0.43323054909706116
134,0.4331831634044647
135,0.43312716484069824
136,0.4330788552761078
137,0.4330674409866333
138,0.43305304646492004
139,0.4330269694328308
140,0.43296319246292114
141,0.43285879492759705
142,0.43269458413124084
143,0.43263009190559387
144,0.4324653148651123
145,0.43237462639808655
